game_date,pitcher,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2025-03-27,664208,4,1,0,1.200657894736842,4.0,3,1
2025-03-27,664285,27,4,2,8.104598789473684,26.0,19,1
2025-03-27,664849,4,1,0,0.634,3.0,3,0
2025-03-27,664854,4,3,0,0.467,4.0,1,0
2025-03-27,666142,22,3,2,4.607994,21.0,17,0
2025-03-27,666277,9,1,2,2.657283,9.0,5,0
2025-03-27,667463,2,0,0,0.7050000000000001,2.0,2,0
2025-03-27,668674,2,0,0,0.143,2.0,2,0
2025-03-27,668678,21,4,4,8.747847420289855,21.0,13,2
2025-03-27,668881,19,8,1,3.3296197272727275,19.0,10,1
2025-03-27,669022,18,13,0,1.791,18.0,5,0
2025-03-27,669062,3,1,0,0.048,3.0,2,0
2025-03-27,669093,5,1,1,0.783497,5.0,3,0
2025-03-27,669194,12,3,1,4.226497,12.0,8,0
2025-03-27,669199,6,2,0,1.9261047894736845,6.0,3,1
2025-03-27,669211,4,0,2,1.438994,4.0,2,0
2025-03-27,669276,3,0,0,0.1109999999999999,3.0,3,0
2025-03-27,669302,23,8,0,5.745,23.0,15,1
2025-03-27,669373,22,2,1,9.598496404761905,22.0,19,3
2025-03-27,669674,6,0,1,1.587,5.0,5,0
2025-03-27,669724,4,1,0,2.1475588235294123,4.0,3,1
2025-03-27,670032,2,0,1,0.715497,2.0,1,0
2025-03-27,670059,7,1,2,3.386994,7.0,4,0
2025-03-27,670280,3,0,1,1.6320569105691054,2.0,2,1
2025-03-27,671922,3,2,0,0.011,3.0,1,0
2025-03-27,672582,6,0,0,2.2891875,6.0,6,1
2025-03-27,673513,5,2,0,1.4145423728813562,5.0,3,1
2025-03-27,673929,4,0,1,1.328497,4.0,3,0
2025-03-27,674285,3,0,1,1.53415325,3.0,2,1
2025-03-27,676254,5,0,0,1.777289,5.0,4,0
2025-03-27,676395,4,0,2,2.022994,4.0,2,0
2025-03-27,676477,7,1,0,1.368,7.0,6,0
2025-03-27,676508,5,1,1,1.676497,5.0,3,0
2025-03-27,676979,21,4,2,5.732480111111111,20.0,14,1
2025-03-27,678495,4,2,0,0.603,4.0,2,0
2025-03-27,678606,8,3,1,3.3700720000000004,8.0,4,1
2025-03-27,680704,3,0,0,0.9220000000000002,3.0,3,0
2025-03-27,680732,22,3,0,8.634494042953332,22.0,18,3
2025-03-27,681517,4,0,1,2.0187601578947367,4.0,3,0
2025-03-27,681911,4,3,0,1.851048780487806,4.0,1,1
2025-03-27,682120,3,2,0,0.431,3.0,1,0
2025-03-27,682171,3,3,0,0.0,3.0,0,0
2025-03-27,683769,4,1,1,0.924497,3.0,2,0
2025-03-27,684320,7,1,1,4.448543808510639,7.0,5,2
2025-03-27,686580,3,1,0,0.23,3.0,2,0
2025-03-27,686826,9,2,1,2.648497,9.0,6,0
2025-03-27,686973,4,0,0,1.8495714285714289,4.0,4,1
2025-03-27,687863,4,2,0,0.591,4.0,2,0
2025-03-27,688297,3,1,0,1.0970666666666666,3.0,2,1
2025-03-27,689147,5,1,0,0.589,5.0,4,0
2025-03-27,689225,3,1,0,0.253,3.0,2,0
2025-03-27,689690,6,1,0,2.1783181818181814,6.0,5,1
2025-03-27,694973,20,7,2,4.367065428571428,20.0,11,1
2025-03-27,696270,10,1,1,4.725294222222223,10.0,8,2
2025-03-28,450203,18,3,1,8.622201761904762,18.0,14,2
2025-03-28,472610,5,0,1,0.7090000000000001,3.0,3,0
2025-03-28,489446,3,2,0,0.053,3.0,1,0
2025-03-28,518876,23,1,4,7.748154666666666,23.0,18,1
2025-03-28,519008,1,1,0,0.0,1.0,0,0
2025-03-28,542888,4,2,0,0.429,4.0,2,0
2025-03-28,544150,11,2,0,3.1496666666666666,11.0,9,0
2025-03-28,554340,3,1,0,0.022,3.0,2,0
2025-03-28,571946,7,3,0,0.7453333333333334,7.0,4,0
2025-03-28,571948,3,1,0,0.76,3.0,2,0
2025-03-28,572955,3,1,0,0.258,3.0,2,0
2025-03-28,573009,3,1,0,0.244,3.0,2,0
2025-03-28,592094,4,3,1,0.691497,4.0,0,0
2025-03-28,592332,22,4,1,7.603187096153846,22.0,17,3
2025-03-28,592426,3,0,0,1.3302,3.0,3,1
2025-03-28,592454,3,2,0,0.556,3.0,1,0
2025-03-28,592773,4,0,1,1.602497,4.0,3,0
2025-03-28,592791,22,1,0,9.407727272727271,21.0,21,3
2025-03-28,595345,3,2,0,0.212,3.0,1,0
2025-03-28,605463,4,0,0,1.8752402195121949,4.0,3,1
2025-03-28,605488,21,9,1,5.125497,21.0,11,0
2025-03-28,607455,3,2,0,0.468,3.0,1,0
2025-03-28,607536,20,7,0,2.882,20.0,13,0
2025-03-28,621242,3,1,0,0.8350000000000001,3.0,2,0
2025-03-28,621345,4,1,1,1.049497,4.0,2,0
2025-03-28,621366,3,1,0,0.652,3.0,2,0
2025-03-28,622491,21,4,2,6.645110030033369,21.0,14,3
2025-03-28,625643,26,1,2,11.633827333333333,25.0,22,1
2025-03-28,641745,11,3,0,3.382289,11.0,7,0
2025-03-28,641755,5,0,1,3.3528303333333334,5.0,4,0
2025-03-28,642048,8,0,1,5.006657000000001,8.0,7,1
2025-03-28,642397,4,3,0,0.722289,4.0,0,0
2025-03-28,656302,19,7,2,6.014556500000001,19.0,10,3
2025-03-28,656427,22,5,2,8.398511070175438,22.0,14,1
2025-03-28,656557,24,2,3,10.32257111828213,24.0,19,3
2025-03-28,656605,23,4,1,7.525497,23.0,18,0
2025-03-28,656731,19,6,1,5.610963666666667,19.0,12,1
2025-03-28,656945,5,0,0,2.876,5.0,5,0
2025-03-28,657044,2,0,0,0.223,2.0,2,0
2025-03-28,657097,3,0,0,0.11,3.0,3,0
2025-03-28,657514,4,0,0,1.1651428571428573,4.0,4,1
2025-03-28,657571,4,1,1,0.8604970000000001,3.0,2,0
2025-03-28,657585,4,2,1,1.094997,4.0,1,0
2025-03-28,660825,4,1,1,0.794497,4.0,2,0
2025-03-28,663158,3,1,0,0.752,3.0,2,0
2025-03-28,663893,2,2,0,0.0,2.0,0,0
2025-03-28,663947,4,1,0,0.7779090909090909,4.0,3,0
2025-03-28,663969,11,1,1,3.758436393939393,11.0,9,1
2025-03-28,664126,4,2,2,1.382994,4.0,0,0
2025-03-28,664351,3,2,0,0.0,3.0,1,0
2025-03-28,666619,4,0,1,1.437497,4.0,3,0
2025-03-28,669093,4,1,0,0.932,4.0,3,0
2025-03-28,669212,6,3,0,1.4230227272727272,6.0,3,1
2025-03-28,669276,4,0,0,1.5921794871794874,4.0,4,1
2025-03-28,669711,4,1,0,1.385,4.0,3,0
2025-03-28,670280,5,1,1,2.061065965517241,5.0,3,1
2025-03-28,670970,6,1,1,1.602497,6.0,4,0
2025-03-28,672335,7,1,2,1.599994,7.0,4,0
2025-03-28,672841,7,0,0,2.4639565217391306,7.0,7,1
2025-03-28,676684,4,2,0,0.99725,4.0,2,0
2025-03-28,678226,3,1,0,0.482,3.0,2,0
2025-03-28,680704,7,2,3,2.429491,7.0,2,0
2025-03-28,680767,4,1,0,2.085183333333333,4.0,3,1
2025-03-28,681911,6,2,2,2.062994,6.0,2,0
2025-03-28,682254,4,1,0,1.8865781250000009,4.0,3,1
2025-03-28,683004,20,4,1,5.596910793103448,20.0,15,1
2025-03-28,683409,3,1,0,1.024,3.0,2,0
2025-03-28,685107,4,1,0,1.1486666666666667,4.0,3,0
2025-03-28,685801,3,1,0,0.407,3.0,2,0
2025-03-28,686613,23,7,3,9.342909261562998,23.0,13,2
2025-03-28,686752,26,8,1,6.173722170212766,26.0,16,1
2025-03-28,686993,4,1,2,1.451994,4.0,1,0
2025-03-28,687362,24,4,4,7.376988,24.0,16,1
2025-03-28,687765,8,2,0,0.977,8.0,6,0
2025-03-28,687847,3,0,1,1.055497,3.0,2,0
2025-03-28,687911,1,0,0,0.436,1.0,1,0
2025-03-28,689225,5,0,0,1.2576666666666667,5.0,5,0
2025-03-28,808967,22,10,2,6.743853717868339,22.0,10,1
2025-03-29,434378,22,5,1,7.334920076923076,22.0,16,1
2025-03-29,445276,4,2,1,0.928497,4.0,1,0
2025-03-29,453286,11,1,0,5.461770833333333,11.0,10,2
2025-03-29,455119,3,2,0,0.4167777777777778,3.0,1,0
2025-03-29,458677,1,0,0,0.033,1.0,1,0
2025-03-29,471911,11,2,0,4.222998701298701,11.0,9,2
2025-03-29,472610,7,2,0,1.6116315789473683,7.0,5,1
2025-03-29,489446,3,3,0,0.0,3.0,0,0
2025-03-29,518397,3,0,0,2.2369215686274515,3.0,3,1
2025-03-29,519151,7,1,1,2.7332697272727278,7.0,5,1
2025-03-29,543056,5,0,1,2.108938471571906,5.0,4,0
2025-03-29,554340,4,1,0,0.71,4.0,3,0
2025-03-29,571948,6,1,1,1.957497,6.0,4,0
2025-03-29,593974,4,1,0,0.213,4.0,3,0
2025-03-29,595014,4,2,0,0.579,4.0,2,0
2025-03-29,596001,4,1,0,1.056,4.0,3,0
2025-03-29,605182,5,0,1,1.197497,5.0,4,0
2025-03-29,605452,5,1,1,1.499497,5.0,3,0
2025-03-29,606930,8,2,0,2.9369512195121947,8.0,6,1
2025-03-29,607200,20,2,0,5.189,20.0,18,0
2025-03-29,607455,3,2,0,0.099,3.0,1,0
2025-03-29,607481,4,2,1,0.489,3.0,1,0
2025-03-29,607625,22,4,3,7.821913222222222,20.0,13,1
2025-03-29,608032,4,1,1,1.296497,4.0,2,0
2025-03-29,608331,29,4,2,9.189572,27.0,19,0
2025-03-29,608371,3,0,1,1.681977,3.0,2,0
2025-03-29,614179,5,0,0,1.3416923076923075,5.0,5,0
2025-03-29,621053,3,2,0,0.007,3.0,1,0
2025-03-29,621111,22,3,0,6.364041204585537,21.0,16,2
2025-03-29,621363,4,1,2,2.1549940000000003,4.0,1,0
2025-03-29,621383,4,2,0,0.7330000000000001,4.0,2,0
2025-03-29,622554,2,1,0,0.121,2.0,1,0
2025-03-29,622608,21,0,2,12.184414909398242,21.0,19,3
2025-03-29,623149,4,1,0,2.2497027027027032,4.0,3,1
2025-03-29,623352,4,0,1,1.5484970000000002,4.0,3,0
2025-03-29,623437,2,1,0,0.9032857142857144,2.0,1,1
2025-03-29,623474,4,0,1,0.971497,4.0,3,0
2025-03-29,628317,9,3,1,3.1693779523809527,9.0,5,1
2025-03-29,641343,5,0,1,3.205666,5.0,3,1
2025-03-29,641482,17,2,5,10.486976452991453,17.0,10,3
2025-03-29,641793,22,7,0,3.368,22.0,15,0
2025-03-29,641816,11,3,4,5.141664923076923,11.0,4,1
2025-03-29,641835,2,0,0,0.6986315789473686,2.0,2,1
2025-03-29,641941,3,0,0,0.8474999999999999,3.0,3,0
2025-03-29,642100,3,1,0,0.288,3.0,2,0
2025-03-29,642152,3,1,0,0.37,3.0,2,0
2025-03-29,642397,3,1,2,1.382994,3.0,0,0
2025-03-29,642520,8,2,0,1.724,8.0,6,0
2025-03-29,642585,5,3,1,2.0842684285714284,5.0,1,1
2025-03-29,642701,3,2,0,0.225,3.0,1,0
2025-03-29,643338,6,2,0,1.5896,6.0,4,1
2025-03-29,650556,4,2,1,0.953497,4.0,1,0
2025-03-29,655889,3,1,0,0.362,3.0,2,0
2025-03-29,656222,4,1,0,0.9226315789473684,4.0,3,1
2025-03-29,656288,21,4,2,6.425327333333334,21.0,15,2
2025-03-29,656546,4,1,0,0.981,4.0,3,1
2025-03-29,657097,7,2,0,3.4956666666666667,7.0,5,1
2025-03-29,657746,21,5,0,6.341290765957447,21.0,14,1
2025-03-29,660825,6,1,0,1.562909090909091,6.0,5,0
2025-03-29,660853,4,1,0,0.481,4.0,3,0
2025-03-29,660896,3,0,1,1.392497,3.0,2,0
2025-03-29,661395,4,1,2,1.610994,4.0,1,0
2025-03-29,663559,25,4,0,7.22319090909091,24.0,21,1
2025-03-29,663574,3,0,0,0.773,3.0,3,0
2025-03-29,663623,22,2,2,9.721329253456222,22.0,18,3
2025-03-29,663687,3,1,1,1.180497,3.0,1,0
2025-03-29,663738,6,0,0,1.255,6.0,6,0
2025-03-29,663992,8,2,1,3.371415909090909,8.0,3,1
2025-03-29,664076,5,1,0,1.755,5.0,4,0
2025-03-29,664208,3,1,0,1.3999555555555558,3.0,2,1
2025-03-29,664875,5,2,0,1.774,5.0,3,0
2025-03-29,665152,23,6,2,6.255635975308643,23.0,15,1
2025-03-29,665625,9,0,0,2.9654230769230767,9.0,9,1
2025-03-29,666157,23,1,0,6.733146142857143,23.0,21,1
2025-03-29,666200,22,11,2,5.198297194103194,22.0,9,2
2025-03-29,666214,10,1,2,2.168,8.0,7,0
2025-03-29,666277,4,1,0,1.378,4.0,3,0
2025-03-29,666974,4,2,0,0.881,4.0,2,0
2025-03-29,667755,23,5,2,4.803994,23.0,16,0
2025-03-29,668674,3,0,0,0.756,3.0,3,0
2025-03-29,668716,6,2,1,1.5317636666666667,6.0,3,0
2025-03-29,668820,2,0,0,0.413,2.0,2,0
2025-03-29,668909,19,2,1,5.002497,18.0,15,0
2025-03-29,668933,4,0,0,1.484,4.0,4,0
2025-03-29,668941,4,0,0,1.04828,4.0,4,1
2025-03-29,669060,4,1,0,0.508,4.0,3,0
2025-03-29,669199,8,1,3,1.492497,6.0,4,0
2025-03-29,669211,3,1,0,0.247,3.0,2,0
2025-03-29,669622,3,0,0,1.481909090909091,3.0,3,1
2025-03-29,669711,5,1,1,1.635786,5.0,2,0
2025-03-29,670059,5,0,1,1.891497,5.0,4,0
2025-03-29,670970,4,1,1,0.8624970000000001,4.0,2,0
2025-03-29,671162,14,2,1,9.200495134615384,14.0,10,3
2025-03-29,671922,5,0,0,1.731,5.0,5,0
2025-03-29,672578,7,1,1,3.439108111111111,7.0,5,1
2025-03-29,672782,5,1,0,1.4875409836065576,4.0,3,1
2025-03-29,673929,3,1,0,0.17,3.0,2,0
2025-03-29,674285,7,0,0,3.1069565217391304,7.0,7,1
2025-03-29,674370,22,4,4,8.910627728395061,22.0,12,1
2025-03-29,676092,5,1,0,0.333,5.0,4,0
2025-03-29,676130,8,2,2,2.557994,8.0,4,0
2025-03-29,676263,4,1,0,0.241,4.0,3,0
2025-03-29,676395,5,1,1,1.564497,5.0,3,0
2025-03-29,676428,5,1,0,2.200155172413793,5.0,4,1
2025-03-29,676508,3,1,0,0.1689999999999999,3.0,2,0
2025-03-29,676534,4,2,1,1.058497,4.0,1,0
2025-03-29,677161,7,1,0,2.089060606060606,7.0,6,1
2025-03-29,678020,4,1,0,0.26,4.0,3,0
2025-03-29,678226,2,0,0,0.217,2.0,2,0
2025-03-29,678368,18,4,2,6.654661832167832,18.0,12,2
2025-03-29,678495,3,2,0,0.005,3.0,1,0
2025-03-29,678692,10,1,1,3.528830333333333,10.0,8,0
2025-03-29,678821,3,1,1,0.7244970000000001,3.0,1,0
2025-03-29,679885,4,0,0,0.584,4.0,4,0
2025-03-29,680885,20,4,1,4.779786,20.0,14,0
2025-03-29,681190,23,3,4,6.759435368421053,23.0,16,1
2025-03-29,681293,21,5,2,5.478025007751938,21.0,14,1
2025-03-29,681676,3,0,0,1.1245454545454543,3.0,3,1
2025-03-29,681857,20,5,2,5.872997,19.0,13,1
2025-03-29,682171,4,0,0,1.014,4.0,4,0
2025-03-29,682243,24,4,2,8.409794,24.0,18,0
2025-03-29,683409,5,1,1,1.837497,5.0,3,0
2025-03-29,683769,3,0,1,1.158,2.0,2,0
2025-03-29,684007,26,4,2,5.937257157894737,26.0,20,0
2025-03-29,685107,3,1,1,0.931497,3.0,1,0
2025-03-29,686563,20,5,3,5.696991000000001,20.0,12,1
2025-03-29,686826,4,3,0,0.218,4.0,1,0
2025-03-29,686973,5,3,1,1.591497,5.0,1,0
2025-03-29,687330,3,0,0,0.8009999999999999,3.0,3,0
2025-03-29,687377,11,2,3,4.976749064516129,11.0,6,1
2025-03-29,687396,3,2,0,0.028,3.0,1,0
2025-03-29,687863,5,2,0,1.235,5.0,3,0
2025-03-29,687911,3,2,0,0.005,3.0,1,0
2025-03-29,689690,3,0,0,1.168,3.0,3,0
2025-03-29,690829,4,0,1,1.447497,4.0,3,0
2025-03-29,694297,25,5,1,8.877998355013549,25.0,19,2
2025-03-29,694477,6,1,1,3.480377,6.0,4,1
2025-03-29,695243,4,3,0,0.566,4.0,1,0
2025-03-29,702352,5,1,0,1.653676923076923,5.0,4,1
2025-03-29,808963,12,2,4,4.295988,12.0,6,0
2025-03-30,445276,4,0,1,1.672497,4.0,3,0
2025-03-30,455119,5,2,1,1.395,4.0,2,0
2025-03-30,458677,3,1,0,0.424,3.0,2,0
2025-03-30,518585,4,1,1,0.7334970000000001,4.0,2,0
2025-03-30,542888,6,1,1,1.747497,6.0,4,0
2025-03-30,571510,22,5,3,6.134491,21.0,13,1
2025-03-30,571760,20,2,1,6.828812789473684,20.0,17,1
2025-03-30,571927,13,2,0,2.482228571428572,13.0,11,1
2025-03-30,573009,4,0,0,1.5305,4.0,4,0
2025-03-30,573124,4,0,0,0.542,3.0,4,0
2025-03-30,573186,20,3,1,8.37637264102564,20.0,16,2
2025-03-30,573204,5,1,3,2.139491,5.0,1,0
2025-03-30,592094,3,1,1,0.824497,3.0,1,0
2025-03-30,592155,5,2,0,2.193,5.0,3,1
2025-03-30,592426,5,1,1,1.456497,5.0,3,0
2025-03-30,592662,20,4,1,7.341188692789967,20.0,15,3
2025-03-30,593576,5,1,1,1.166497,4.0,2,0
2025-03-30,593958,21,5,3,7.337538368421052,21.0,13,2
2025-03-30,594798,20,6,2,3.691283,20.0,11,0
2025-03-30,601713,21,4,0,5.692358672936259,20.0,16,3
2025-03-30,605130,3,0,1,1.735497,3.0,2,0
2025-03-30,605135,27,7,2,8.670224769230769,27.0,18,2
2025-03-30,605347,3,0,0,1.4347714285714284,3.0,3,1
2025-03-30,605400,23,8,0,7.385617436657682,22.0,14,3
2025-03-30,606303,7,1,1,4.855345484848486,7.0,5,2
2025-03-30,607067,2,0,0,1.449641975308642,2.0,2,1
2025-03-30,607259,23,5,1,5.962066577000118,23.0,17,2
2025-03-30,608372,18,1,2,7.00265025,18.0,15,1
2025-03-30,608379,18,2,4,5.923988,18.0,12,0
2025-03-30,608717,10,0,2,4.580042780487806,10.0,8,1
2025-03-30,608718,4,1,0,0.327,3.0,2,0
2025-03-30,614179,3,2,0,0.7,3.0,1,0
2025-03-30,621199,6,1,0,1.506,6.0,5,0
2025-03-30,621381,4,1,0,0.7010000000000001,4.0,3,0
2025-03-30,621383,3,0,0,1.261,3.0,3,1
2025-03-30,640448,3,1,0,0.7080000000000001,3.0,2,0
2025-03-30,640451,3,1,0,0.21,3.0,2,0
2025-03-30,640462,5,2,1,1.697497,5.0,2,0
2025-03-30,641302,9,2,2,3.851027898305084,9.0,5,1
2025-03-30,641329,6,4,0,1.7549090909090908,6.0,2,1
2025-03-30,641343,6,0,0,2.471289,6.0,5,0
2025-03-30,641755,6,0,1,2.153497,6.0,5,0
2025-03-30,641927,19,3,3,8.92938272209904,19.0,13,2
2025-03-30,642152,3,0,0,0.7983333333333333,3.0,3,0
2025-03-30,642232,4,1,0,0.971,4.0,3,0
2025-03-30,643410,3,2,0,0.017,3.0,1,0
2025-03-30,643511,4,0,1,1.112497,4.0,3,0
2025-03-30,650644,14,2,1,7.10275426267281,13.0,11,3
2025-03-30,656234,9,2,1,1.7344970000000002,8.0,5,0
2025-03-30,656271,4,1,0,0.659,3.0,2,0
2025-03-30,656546,3,2,0,0.057,3.0,1,0
2025-03-30,656730,1,0,0,0.035,1.0,1,0
2025-03-30,657044,5,1,0,0.182,5.0,4,0
2025-03-30,657571,5,0,1,2.7361285789473686,5.0,4,1
2025-03-30,657612,4,3,0,0.766,4.0,1,0
2025-03-30,657649,2,1,0,0.191,2.0,1,0
2025-03-30,660761,11,4,2,2.617702333333334,11.0,5,1
2025-03-30,661403,4,1,0,1.026289,4.0,2,0
2025-03-30,662253,4,2,0,0.972,4.0,2,0
2025-03-30,663372,20,5,1,5.777915439716312,20.0,14,2
2025-03-30,663423,4,1,1,1.339997,4.0,2,0
2025-03-30,663436,23,2,2,8.866132888888888,23.0,19,2
2025-03-30,663878,9,0,2,4.28640025,9.0,7,1
2025-03-30,663893,3,0,0,0.762,3.0,3,0
2025-03-30,664126,5,2,0,1.5630000000000002,5.0,3,0
2025-03-30,664139,3,1,0,0.102,3.0,2,0
2025-03-30,664875,3,1,0,0.8132889999999999,3.0,1,0
2025-03-30,666171,2,1,0,0.5066153846153847,2.0,1,0
2025-03-30,666619,3,0,0,0.202,3.0,3,0
2025-03-30,666808,3,1,0,0.363,3.0,2,0
2025-03-30,669060,3,1,0,1.7995428571428569,3.0,2,1
2025-03-30,669062,2,0,0,1.147,2.0,2,0
2025-03-30,669093,3,3,0,0.0,3.0,0,0
2025-03-30,669212,8,0,1,4.211577272727273,7.0,7,2
2025-03-30,669467,21,3,2,6.6466110212765965,21.0,16,2
2025-03-30,669622,4,1,1,1.345760157894737,3.0,1,0
2025-03-30,669674,5,1,0,2.033542372881356,5.0,4,1
2025-03-30,670059,4,2,0,2.0120338983050843,4.0,2,1
2025-03-30,670167,6,2,0,2.4297096774193543,6.0,4,1
2025-03-30,670280,2,0,0,0.273,1.0,1,0
2025-03-30,670955,3,1,0,0.331,3.0,2,0
2025-03-30,671737,23,7,0,7.632728024390244,23.0,15,1
2025-03-30,672335,4,0,0,1.5488809523809524,4.0,4,1
2025-03-30,675540,5,1,1,1.099497,5.0,3,0
2025-03-30,676282,8,1,1,2.915497,8.0,6,0
2025-03-30,676395,3,1,0,1.7006952380952385,3.0,2,2
2025-03-30,676440,20,2,2,3.830105111111111,20.0,16,1
