holdout_year,half,model,feature,standardized_coefficient
2024,Bottom,xwOBA + K + Barrel + PA,xwoba,0.07744347703855546
2024,Bottom,xwOBA + K + Barrel + PA,k_pct,-0.08939938327748709
2024,Bottom,xwOBA + K + Barrel + PA,barrel_pct,0.020389489157583474
2024,Bottom,xwOBA + K + Barrel + PA,log_pa,0.05883138827696812
2024,Bottom,xwOBA + K + Barrel + PA,no_prior_pa,0.1382969986111872
2024,Bottom,All 4 skill + PA,xwoba,0.06482617536820046
2024,Bottom,All 4 skill + PA,k_pct,-0.0949460110701105
2024,Bottom,All 4 skill + PA,bb_pct,0.01873181424695731
2024,Bottom,All 4 skill + PA,barrel_pct,0.026905615559769235
2024,Bottom,All 4 skill + PA,log_pa,0.06335857766118472
2024,Bottom,All 4 skill + PA,no_prior_pa,0.14182361427317028
2024,Bottom,History + PA,hist_runs_per_start,0.034315207199485415
2024,Bottom,History + PA,log_hist_starts,0.057640834547796435
2024,Bottom,History + PA,no_hist_starts,-0.042447630467125665
2024,Bottom,History + PA,log_pa,-0.04996192798204404
2024,Bottom,History + PA,no_prior_pa,0.1148097359189668
2024,Bottom,xwOBA + K + History + PA,xwoba,0.09605643948613772
2024,Bottom,xwOBA + K + History + PA,k_pct,-0.0803861692442659
2024,Bottom,xwOBA + K + History + PA,hist_runs_per_start,-0.010332188015167287
2024,Bottom,xwOBA + K + History + PA,log_hist_starts,0.06398139234232895
2024,Bottom,xwOBA + K + History + PA,no_hist_starts,-0.02944128832118131
2024,Bottom,xwOBA + K + History + PA,log_pa,-0.03072610649707694
2024,Bottom,xwOBA + K + History + PA,no_prior_pa,0.12369933474183813
2024,Bottom,xwOBA + K + Barrel + History + PA,xwoba,0.0786516673306682
2024,Bottom,xwOBA + K + Barrel + History + PA,k_pct,-0.0900374576067983
2024,Bottom,xwOBA + K + Barrel + History + PA,barrel_pct,0.02059782105056066
2024,Bottom,xwOBA + K + Barrel + History + PA,hist_runs_per_start,-0.010663792697112472
2024,Bottom,xwOBA + K + Barrel + History + PA,log_hist_starts,0.061968802271354775
2024,Bottom,xwOBA + K + Barrel + History + PA,no_hist_starts,-0.030504993641346956
