game_date,pitcher,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2023-03-30,670059,3,1,0,0.629,3.0,2,0
2023-03-30,670174,5,1,0,1.62869387755102,5.0,4,1
2023-03-30,670280,4,2,0,0.663,4.0,2,0
2023-03-30,670810,1,1,0,0.0,1.0,0,0
2023-03-30,671345,3,0,0,0.855,3.0,3,0
2023-03-30,672335,3,0,0,0.242,3.0,3,0
2023-03-30,672391,9,1,0,2.479,8.0,8,0
2023-03-30,672578,4,1,0,1.121,4.0,3,0
2023-03-30,672841,5,2,1,2.046903,5.0,2,0
2023-03-30,675916,4,0,1,2.064908,4.0,2,0
2023-03-30,676760,7,3,1,1.102903,6.0,2,0
2023-03-30,677053,1,0,0,0.012,1.0,1,0
2023-03-30,677161,4,2,2,1.391806,4.0,0,0
2023-03-30,681402,6,1,1,2.2049030000000003,6.0,4,0
2023-03-31,458681,23,6,4,9.395831285714285,23.0,12,1
2023-03-31,472610,5,2,1,0.921903,5.0,2,0
2023-03-31,488984,7,0,0,2.193421052631579,7.0,7,1
2023-03-31,518617,3,0,1,2.0934030000000003,3.0,2,1
2023-03-31,518876,17,4,4,7.950305548387097,17.0,9,2
2023-03-31,543272,5,1,1,1.5279030000000002,4.0,3,0
2023-03-31,543518,3,0,2,2.001806,3.0,1,0
2023-03-31,571670,4,0,0,1.1199999999999999,4.0,4,0
2023-03-31,572955,4,2,0,0.175,4.0,2,0
2023-03-31,592662,19,3,5,6.584157857142857,19.0,11,0
2023-03-31,595928,4,0,0,2.267714285714286,4.0,4,1
2023-03-31,605177,3,0,0,0.406,3.0,3,0
2023-03-31,606160,4,1,0,0.8939999999999999,4.0,3,0
2023-03-31,607259,29,5,2,10.143182923076925,29.0,22,2
2023-03-31,607536,21,1,1,4.590703,21.0,19,0
2023-03-31,608638,4,1,0,1.0185,4.0,3,0
2023-03-31,608665,5,0,2,2.657806,5.0,3,0
2023-03-31,608718,3,1,0,0.167,3.0,2,0
2023-03-31,614179,4,2,0,0.47300000000000003,4.0,2,0
2023-03-31,623167,18,1,3,8.107163545454545,18.0,14,0
2023-03-31,623465,1,0,0,0.023,1.0,1,0
2023-03-31,640462,4,2,0,1.429972972972973,4.0,2,1
2023-03-31,641627,9,0,0,2.701,9.0,9,0
2023-03-31,650556,4,3,0,0.522,4.0,1,0
2023-03-31,656849,22,5,1,7.244841461538461,22.0,16,1
2023-03-31,657571,4,1,0,1.157,4.0,3,0
2023-03-31,657612,5,1,0,1.868005,5.0,3,0
2023-03-31,660853,4,1,1,0.8579030000000001,4.0,2,0
2023-03-31,661403,3,2,0,0.002,3.0,1,0
2023-03-31,661527,4,0,0,1.298,4.0,4,0
2023-03-31,663986,3,2,0,0.067,3.0,1,0
2023-03-31,664208,4,1,0,0.8360050000000001,4.0,2,0
2023-03-31,664299,23,6,1,6.25636245945946,22.0,15,2
2023-03-31,666200,21,5,4,7.075628018306636,21.0,12,2
2023-03-31,669160,25,4,1,7.338903,25.0,20,1
2023-03-31,669212,5,3,1,1.184903,5.0,1,0
2023-03-31,669424,1,0,0,0.002,1.0,1,0
2023-03-31,680704,5,1,0,1.25,5.0,4,1
2023-03-31,681911,5,0,0,2.299,5.0,5,1
2023-03-31,682171,2,0,0,0.392,2.0,2,0
2023-03-31,683769,18,4,1,5.411408,18.0,12,1
2023-03-31,686753,17,5,3,6.910320428571428,17.0,9,2
2023-04-01,445276,5,2,1,1.485903,5.0,2,0
2023-04-01,448179,20,7,2,6.892631033259423,20.0,11,3
2023-04-01,455119,3,1,0,0.271,3.0,2,0
2023-04-01,456713,3,0,0,0.968,3.0,3,0
2023-04-01,477132,21,9,0,6.3734,21.0,12,1
2023-04-01,489446,4,0,0,2.230482758620689,4.0,4,1
2023-04-01,493603,5,2,0,0.949,5.0,3,0
2023-04-01,502085,3,1,0,0.497,3.0,2,0
2023-04-01,502171,17,6,1,3.893364538461538,17.0,10,1
2023-04-01,518516,21,2,4,8.352026537166902,20.0,13,2
2023-04-01,518886,4,1,2,1.4898060000000002,4.0,1,0
2023-04-01,519242,19,6,2,10.597868142857143,19.0,10,3
2023-04-01,523260,5,1,0,1.2863333333333333,5.0,4,0
2023-04-01,542585,4,1,1,1.059903,4.0,2,0
2023-04-01,543056,4,1,0,0.9710049999999999,4.0,2,0
2023-04-01,543135,22,6,2,6.231753368421053,22.0,14,0
2023-04-01,543243,22,1,4,9.615809222222222,22.0,17,1
2023-04-01,543281,5,0,1,2.681903,5.0,4,0
2023-04-01,543475,23,2,2,9.714093394957983,23.0,19,2
2023-04-01,544727,3,0,0,0.5640000000000001,3.0,3,0
2023-04-01,547973,3,3,0,0.0,3.0,0,0
2023-04-01,548384,1,0,0,0.263,1.0,1,0
2023-04-01,554430,22,7,1,5.8504613333333335,22.0,14,0
2023-04-01,570632,16,0,4,9.859860275862069,16.0,12,1
2023-04-01,571479,4,0,0,1.122,4.0,4,0
2023-04-01,571656,5,1,0,0.442,5.0,4,0
2023-04-01,572403,3,2,0,0.075,3.0,1,0
2023-04-01,573124,4,0,0,1.897125,4.0,4,1
2023-04-01,573204,4,3,0,0.732,4.0,1,0
2023-04-01,592332,27,7,1,7.985703,27.0,19,0
2023-04-01,592773,7,1,1,2.1098503684210526,7.0,5,0
2023-04-01,593576,7,2,1,1.413903,7.0,4,0
2023-04-01,593974,4,2,0,0.726005,3.0,0,0
2023-04-01,594580,3,0,1,1.051903,3.0,2,0
2023-04-01,596001,10,2,0,2.6428888888888884,10.0,8,1
2023-04-01,598264,4,1,0,0.376,4.0,3,0
2023-04-01,605154,3,0,0,0.714,3.0,3,0
2023-04-01,605242,3,1,1,1.502903,3.0,1,0
2023-04-01,605280,5,0,0,2.347,5.0,5,0
2023-04-01,605347,3,1,0,0.374,3.0,2,0
2023-04-01,605513,18,3,3,7.824797333333334,18.0,11,0
2023-04-01,605540,22,8,1,4.134218789473684,22.0,13,0
2023-04-01,607455,4,1,0,0.908,4.0,3,0
2023-04-01,608328,9,1,1,3.199903,9.0,7,0
2023-04-01,608337,23,6,1,6.004975226890756,23.0,15,1
2023-04-01,608379,26,2,3,11.129489487804879,26.0,21,3
2023-04-01,608723,5,1,1,2.2970724915254244,5.0,3,1
2023-04-01,614179,6,0,1,3.829908,6.0,4,0
2023-04-01,621051,3,2,0,0.002,3.0,1,0
2023-04-01,621074,1,0,0,0.136,1.0,1,0
2023-04-01,621107,20,5,1,4.944095307692308,20.0,14,1
2023-04-01,621237,4,2,0,0.976,4.0,2,0
2023-04-01,621368,4,1,1,1.925703,4.0,2,1
2023-04-01,621389,12,0,1,5.112845857142858,12.0,11,1
2023-04-01,622098,4,0,1,0.942903,4.0,3,0
2023-04-01,622259,5,1,1,2.248908,5.0,2,0
2023-04-01,622554,6,0,1,4.581792615384615,6.0,4,1
2023-04-01,622772,1,0,0,0.256,1.0,1,0
2023-04-01,623352,3,2,0,0.403,3.0,1,0
2023-04-01,623433,3,1,0,0.274,3.0,2,0
2023-04-01,628708,5,2,1,3.0652244285714287,5.0,2,1
2023-04-01,641302,12,7,0,3.7010909090909094,12.0,5,1
2023-04-01,641540,11,0,0,2.675,11.0,11,0
2023-04-01,641729,3,1,0,0.964,3.0,2,0
2023-04-01,642100,3,1,0,0.9129999999999999,3.0,2,0
2023-04-01,642121,7,2,0,3.0609318181818184,7.0,5,1
2023-04-01,642207,4,1,0,1.333,4.0,3,0
2023-04-01,642232,5,0,0,0.8939999999999999,5.0,5,0
2023-04-01,642585,4,1,0,1.2538297872340425,4.0,3,1
2023-04-01,642701,3,2,0,0.374,3.0,1,0
2023-04-01,643256,3,0,0,0.925,3.0,3,0
2023-04-01,643377,3,0,0,0.7030000000000001,3.0,3,0
2023-04-01,643410,4,2,1,0.7299030000000001,4.0,1,0
2023-04-01,650633,11,3,1,4.342908,11.0,6,0
2023-04-01,650644,23,3,1,4.563953000000001,23.0,19,0
2023-04-01,650895,4,1,0,1.941884615384615,4.0,3,1
2023-04-01,656061,7,3,1,1.7082780000000002,7.0,3,0
2023-04-01,656234,6,2,0,0.64,6.0,4,0
2023-04-01,656353,14,3,1,5.538903,14.0,10,0
2023-04-01,656427,22,4,7,6.894326,22.0,10,0
2023-04-01,656464,6,1,1,3.3314414615384607,6.0,4,1
2023-04-01,656578,11,1,0,2.389,11.0,10,0
2023-04-01,656731,23,7,2,8.74755112987013,23.0,14,2
2023-04-01,657006,21,8,1,5.169903,21.0,12,0
2023-04-01,657024,5,1,1,1.925903,5.0,3,0
2023-04-01,657265,3,1,0,0.08,3.0,2,0
2023-04-01,657376,16,5,1,6.673850258064516,14.0,8,3
2023-04-01,657508,3,0,0,1.548,3.0,3,0
2023-04-01,657612,3,0,0,1.240005,3.0,2,0
2023-04-01,659275,7,2,3,2.7803756666666666,7.0,2,0
2023-04-01,660261,15,4,3,5.749072636363637,15.0,8,1
2023-04-01,660896,3,0,1,1.252903,3.0,2,0
2023-04-01,661403,3,1,0,0.233,3.0,2,0
2023-04-01,663658,8,2,0,5.122901976284584,8.0,6,2
2023-04-01,663776,20,2,2,6.546751454545454,20.0,15,1
2023-04-01,663855,4,0,3,2.444709,4.0,1,0
2023-04-01,664076,3,2,0,0.007,3.0,1,0
2023-04-01,664139,3,0,0,0.228,3.0,3,0
2023-04-01,664199,3,3,0,0.0,3.0,0,0
2023-04-01,664353,20,5,1,6.057703000000001,20.0,14,1
2023-04-01,664747,3,2,0,0.8098888888888887,3.0,1,1
2023-04-01,664854,7,2,0,0.925,7.0,5,0
2023-04-01,665048,3,1,0,0.87,3.0,2,0
2023-04-01,665152,15,3,1,7.900139363636364,15.0,11,3
2023-04-01,665665,1,0,0,0.254,1.0,1,0
2023-04-01,665795,20,2,6,7.597751333333334,20.0,12,0
2023-04-01,665871,7,2,1,1.759903,7.0,4,1
2023-04-01,666129,15,1,0,6.10617006802721,15.0,14,2
2023-04-01,666157,24,9,2,5.593856000000001,24.0,13,0
2023-04-01,666619,4,0,0,0.559,4.0,4,0
2023-04-01,666808,6,1,2,2.657806,6.0,3,0
2023-04-01,669211,1,0,0,0.024,1.0,1,0
2023-04-01,669302,23,7,1,5.144812090909091,23.0,15,1
2023-04-01,669424,3,1,1,0.698903,3.0,1,0
2023-04-01,669467,4,0,0,1.638,4.0,4,0
2023-04-01,669796,4,0,0,1.1520000000000001,4.0,4,0
2023-04-01,669854,7,4,1,2.107903,7.0,2,1
2023-04-01,670036,5,0,2,2.6852898709677415,5.0,3,1
2023-04-01,670124,23,3,2,7.58012983808096,23.0,18,1
2023-04-01,670167,4,0,1,1.488903,4.0,3,0
2023-04-01,670174,7,2,0,1.049,7.0,5,0
2023-04-01,670810,3,0,0,1.492005,3.0,2,0
2023-04-01,672335,6,2,0,1.9989999999999999,6.0,4,0
2023-04-01,672841,4,2,0,2.145,4.0,2,1
2023-04-01,675911,23,9,3,6.265709,23.0,11,1
2023-04-01,675916,5,2,1,1.094903,5.0,2,0
2023-04-01,676534,5,2,1,1.710903,5.0,2,0
2023-04-01,677053,6,1,0,1.9689999999999999,6.0,5,0
2023-04-01,677161,5,0,0,1.79165,5.0,5,1
2023-04-01,680686,22,4,2,8.940544878143134,22.0,16,3
2023-04-01,682051,6,3,2,1.5338060000000002,6.0,1,0
2023-04-01,687330,8,1,0,2.834089285714286,8.0,7,1
2023-04-02,445926,3,1,0,0.21800000000000003,3.0,2,0
2023-04-02,455119,4,0,0,1.154,4.0,4,0
2023-04-02,472610,4,2,1,0.8859030000000001,4.0,1,0
2023-04-02,518397,4,0,0,0.9600000000000001,4.0,4,0
2023-04-02,519293,3,0,0,0.405,3.0,3,0
2023-04-02,527048,26,7,3,9.32330474468085,26.0,16,1
2023-04-02,541640,4,0,0,1.2329999999999999,4.0,4,1
2023-04-02,542881,24,4,2,6.262671465116279,24.0,17,1
2023-04-02,542914,4,0,0,1.782,4.0,4,0
2023-04-02,542947,6,2,0,2.103,6.0,4,0
2023-04-02,543518,2,1,0,0.181,2.0,1,0
2023-04-02,543859,7,2,0,0.89,7.0,5,0
2023-04-02,548389,23,3,2,10.76142988111888,22.0,16,3
2023-04-02,571479,2,0,0,0.244,2.0,2,0
2023-04-02,571882,2,0,0,0.092,2.0,2,0
2023-04-02,571948,2,0,0,0.598,2.0,2,0
2023-04-02,592741,5,0,0,1.075,5.0,5,0
2023-04-02,592789,22,6,0,5.406000000000001,22.0,16,0
2023-04-02,592791,19,2,1,6.579903,19.0,16,1
2023-04-02,592826,20,3,1,6.079342271255061,20.0,16,1
2023-04-02,594835,22,1,2,7.007306,21.0,18,1
2023-04-02,595928,3,1,0,0.349,3.0,2,0
2023-04-02,596295,23,4,1,5.289309746031746,23.0,18,2
2023-04-02,598264,4,0,1,1.343903,4.0,3,0
2023-04-02,605130,3,0,1,1.133903,3.0,2,0
2023-04-02,605135,19,0,0,12.733129292929293,19.0,19,5
2023-04-02,605155,8,1,1,2.437908,8.0,5,0
2023-04-02,605177,3,2,1,0.695903,3.0,0,0
2023-04-02,605182,23,8,3,6.559719,22.0,9,0
2023-04-02,605200,21,4,2,7.311406,21.0,15,0
2023-04-02,605218,4,0,1,1.5629030000000002,4.0,3,0
2023-04-02,605347,3,0,0,0.9862222222222221,3.0,3,0
2023-04-02,605488,19,12,1,2.147903,19.0,6,0
2023-04-02,606303,7,1,0,2.5777586206896554,7.0,6,1
2023-04-02,607237,5,0,0,3.600432432432432,5.0,5,2
2023-04-02,607481,3,0,0,0.867,3.0,3,0
2023-04-02,607625,25,7,0,7.992361627647714,25.0,18,3
2023-04-02,608032,5,3,1,1.351903,5.0,1,0
2023-04-02,608344,22,4,2,8.541064771929825,21.0,15,1
2023-04-02,608665,4,2,0,0.40399999999999997,4.0,2,0
2023-04-02,608717,8,1,0,2.25,8.0,7,0
2023-04-02,608718,6,1,1,1.442903,6.0,4,0
2023-04-02,612434,6,2,1,1.7222508260869565,6.0,3,1
2023-04-02,615698,24,3,2,9.687105803921568,23.0,18,3
2023-04-02,621016,6,2,0,2.9453529411764707,6.0,4,1
2023-04-02,621074,6,3,1,1.466117285714286,6.0,2,0
2023-04-02,621249,4,2,0,1.0272432432432432,4.0,2,1
2023-04-02,621363,4,0,0,0.258,4.0,4,0
2023-04-02,622065,3,0,0,0.473,3.0,3,0
2023-04-02,622772,4,2,0,0.904005,4.0,1,0
2023-04-02,623149,4,0,1,1.382903,4.0,3,0
2023-04-02,623211,10,2,1,2.858908,10.0,6,0
2023-04-02,623352,3,1,0,0.126,3.0,2,0
2023-04-02,623465,3,0,0,0.583,3.0,3,0
2023-04-02,625643,7,1,2,3.849033272727273,7.0,4,1
2023-04-02,640444,8,0,1,3.762850368421053,7.0,6,0
2023-04-02,640448,3,0,0,0.741,3.0,3,0
2023-04-02,640451,1,0,0,0.175,1.0,1,0
2023-04-02,640470,7,3,0,1.391,7.0,4,0
2023-04-02,641329,8,2,0,1.4818333333333333,7.0,6,0
2023-04-02,641401,4,1,0,1.2157727272727272,4.0,3,1
2023-04-02,641627,4,1,0,0.4856666666666666,3.0,2,0
2023-04-02,641745,23,6,4,8.688548818181818,23.0,12,1
2023-04-02,641778,21,6,2,6.582806,21.0,13,0
2023-04-02,641835,4,0,0,0.9490000000000001,4.0,4,0
2023-04-02,641941,5,1,0,1.8998604651162792,5.0,4,1
2023-04-02,642100,2,1,0,0.184,2.0,1,0
2023-04-02,642239,3,1,1,0.475,2.0,1,0
2023-04-02,642397,3,2,0,0.048,3.0,1,0
2023-04-02,642546,4,1,0,0.722,4.0,3,0
2023-04-02,642701,2,2,0,0.0,2.0,0,0
2023-04-02,642770,4,0,2,2.7843615555555554,4.0,2,1
2023-04-02,643410,5,2,2,2.205806,5.0,1,1
2023-04-02,647315,3,0,1,1.479903,3.0,2,0
2023-04-02,656222,4,1,0,1.2344594594594596,4.0,3,1
2023-04-02,656271,3,0,0,1.4602857142857142,3.0,3,0
2023-04-02,656557,20,5,1,5.633750272727273,20.0,14,2
2023-04-02,656638,4,0,0,1.1216249999999999,4.0,4,0
2023-04-02,656756,22,3,1,8.570914764705883,22.0,18,4
2023-04-02,656945,3,1,0,0.279,3.0,2,0
2023-04-02,657044,3,1,0,1.202333333333333,3.0,2,1
2023-04-02,657240,9,0,2,5.2085787272727275,9.0,7,1
2023-04-02,657508,10,1,2,4.136806,10.0,7,0
2023-04-02,657571,3,0,0,1.367005,3.0,2,0
2023-04-02,657746,23,6,2,6.161171079365079,23.0,15,1
2023-04-02,660813,6,0,0,2.125,6.0,6,0
2023-04-02,660853,3,1,0,1.168,3.0,2,0
2023-04-02,661309,10,1,0,2.136071428571429,10.0,9,1
2023-04-02,661527,12,1,1,5.36439684057971,12.0,10,3
2023-04-02,662253,3,1,0,0.6160000000000001,3.0,2,0
2023-04-02,663546,9,3,3,2.996709,9.0,3,0
2023-04-02,663558,5,2,1,2.0275345789473684,5.0,2,1
2023-04-02,663559,21,3,0,5.885823095823096,21.0,18,3
2023-04-02,663986,3,1,0,0.126,3.0,2,0
2023-04-02,664208,8,2,0,1.748005,8.0,5,0
2023-04-02,664747,3,1,0,0.011,2.0,1,0
2023-04-02,666214,21,3,1,6.342903,21.0,17,1
2023-04-02,666374,5,1,0,0.645,5.0,4,0
2023-04-02,666619,5,1,1,1.861903,5.0,3,0
2023-04-02,666745,17,6,1,4.9767482380952375,16.0,9,2
2023-04-02,667427,3,1,1,1.400903,3.0,1,0
2023-04-02,668665,8,1,2,2.563806,8.0,5,0
2023-04-02,668933,26,6,1,7.567274794871795,26.0,19,2
2023-04-02,669022,21,6,4,5.861278666666667,20.0,10,0
2023-04-02,669211,3,0,0,1.7069999999999999,3.0,3,1
2023-04-02,669212,4,1,0,1.5152,4.0,3,1
2023-04-02,669395,7,1,0,3.6536666666666666,7.0,6,1
2023-04-02,669432,21,4,2,8.105816,21.0,13,1
2023-04-02,669459,4,2,0,1.071005,4.0,1,0
2023-04-02,670167,4,2,1,0.781903,4.0,1,0
2023-04-02,670950,10,3,1,2.951828,10.0,5,1
2023-04-02,671345,5,1,1,1.932908,5.0,2,0
2023-04-02,672391,4,1,0,0.4273999999999999,4.0,3,0
2023-04-02,673540,21,8,3,6.329709,21.0,10,0
2023-04-02,676050,7,2,0,2.1310769230769235,7.0,5,1
2023-04-02,676760,4,3,0,0.028,4.0,1,0
2023-04-02,677651,25,4,2,8.104016882352942,25.0,18,2
2023-04-02,680704,3,1,0,0.144,3.0,2,0
2023-04-02,681402,4,1,0,0.94856,4.0,3,0
2023-04-02,681806,6,2,0,1.1481999999999999,6.0,4,1
2023-04-02,682120,4,4,0,0.0,4.0,0,0
2023-04-02,682171,3,1,2,0.695903,2.0,0,0
2023-04-02,686610,27,4,1,11.487832369747899,27.0,21,3
2023-04-02,694363,23,1,5,9.839515,23.0,17,0
2023-04-03,450203,27,1,2,10.738211405405407,27.0,24,1
2023-04-03,453178,3,3,0,0.0,3.0,0,0
2023-04-03,456501,7,0,1,4.693883952380952,7.0,6,2
2023-04-03,471911,20,4,4,7.129445333333334,20.0,12,1
2023-04-03,488984,13,1,2,4.296437578947368,13.0,10,1
2023-04-03,518489,3,1,0,0.109,2.0,1,0
2023-04-03,518585,7,0,1,2.829903,6.0,4,0
2023-04-03,518617,7,3,2,1.5988060000000002,7.0,2,0
2023-04-03,519043,3,1,0,0.7350000000000001,3.0,2,0
2023-04-03,519151,3,0,0,0.97,3.0,3,0
2023-04-03,542585,7,0,1,6.007908,7.0,4,1
2023-04-03,542947,3,1,0,0.174,3.0,2,0
2023-04-03,543056,5,1,0,1.6690049999999998,5.0,3,0
2023-04-03,543101,20,4,0,5.329142857142857,20.0,16,2
2023-04-03,543507,6,1,1,1.351,5.0,4,0
2023-04-03,543518,2,0,0,2.737739718309858,2.0,2,2
2023-04-03,543521,5,1,1,1.335903,5.0,3,0
2023-04-03,544727,7,0,0,1.9449999999999998,6.0,7,0
