game_date,batter,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2026-03-26,661388,5,0,2,1.382829,4.0,3,0
2026-03-26,663368,1,0,0,0.003,1.0,1,0
2026-03-26,663538,4,1,0,0.647,4.0,3,0
2026-03-26,663604,1,0,0,0.122,1.0,1,0
2026-03-26,663616,1,1,0,0.0,1.0,0,0
2026-03-26,663647,3,0,0,0.9470000000000001,3.0,3,0
2026-03-26,663656,5,0,1,2.400829,5.0,4,0
2026-03-26,663728,4,3,1,0.697829,4.0,0,0
2026-03-26,663743,4,0,0,1.202,4.0,4,0
2026-03-26,663886,4,0,1,1.074829,4.0,3,0
2026-03-26,664023,5,3,0,2.622,5.0,2,1
2026-03-26,664040,4,0,0,1.8970000000000002,4.0,4,1
2026-03-26,664059,2,2,0,0.0,2.0,0,0
2026-03-26,664761,4,0,1,1.633829,4.0,3,0
2026-03-26,665019,1,0,0,0.097,1.0,1,0
2026-03-26,665487,4,0,0,1.244,4.0,4,0
2026-03-26,665742,5,0,1,1.485829,5.0,4,0
2026-03-26,665833,5,3,0,0.872,5.0,2,0
2026-03-26,665953,3,0,0,2.8979999999999997,3.0,3,1
2026-03-26,665966,4,1,0,0.679,3.0,3,0
2026-03-26,666018,6,1,1,2.610829,6.0,4,1
2026-03-26,666023,4,1,1,1.017829,4.0,2,0
2026-03-26,666139,4,2,0,0.368,4.0,2,0
2026-03-26,666152,5,0,2,2.7616579999999997,5.0,2,0
2026-03-26,666176,5,0,1,1.883599,5.0,3,0
2026-03-26,666181,1,1,0,0.0,1.0,0,0
2026-03-26,666182,5,3,0,0.75,5.0,2,0
2026-03-26,666310,5,1,0,1.192,5.0,4,1
2026-03-26,666969,4,2,0,1.301,4.0,2,0
2026-03-26,667472,1,0,0,0.111,1.0,1,0
2026-03-26,668227,4,1,0,0.76,4.0,3,0
2026-03-26,668715,4,2,1,1.044829,4.0,1,0
2026-03-26,668723,3,0,0,0.457,3.0,3,0
2026-03-26,668804,4,2,0,0.582,4.0,2,0
2026-03-26,668885,3,0,0,1.127,3.0,3,0
2026-03-26,668904,3,0,0,1.03377,3.0,2,0
2026-03-26,668930,5,1,1,2.048829,5.0,3,0
2026-03-26,668939,4,0,0,1.405,4.0,4,0
2026-03-26,669003,4,0,2,1.5806580000000001,3.0,2,0
2026-03-26,669016,4,1,0,1.31,4.0,3,0
2026-03-26,669257,4,0,0,2.86,4.0,4,1
2026-03-26,669326,1,0,0,0.319,1.0,1,0
2026-03-26,669357,4,1,0,0.6880000000000001,4.0,3,0
2026-03-26,669394,4,1,0,2.8400000000000003,4.0,3,1
2026-03-26,669397,1,1,0,0.0,1.0,0,0
2026-03-26,669701,3,1,0,0.128,3.0,2,0
2026-03-26,669707,4,1,0,0.7050000000000001,4.0,3,0
2026-03-26,669720,4,2,0,0.792,4.0,2,0
2026-03-26,670042,4,2,0,2.163,4.0,2,1
2026-03-26,670242,4,1,2,1.445658,4.0,1,0
2026-03-26,670541,4,1,1,0.107,3.0,2,0
2026-03-26,670623,4,1,1,1.8778290000000002,4.0,2,0
2026-03-26,670770,4,1,0,1.141,4.0,3,0
2026-03-26,671056,5,0,0,0.875,5.0,5,0
2026-03-26,671277,2,0,0,0.009,1.0,1,0
2026-03-26,671976,1,1,0,0.0,1.0,0,0
2026-03-26,672356,4,1,0,0.769,4.0,3,0
2026-03-26,672515,4,1,0,0.103,4.0,3,0
2026-03-26,672695,4,1,0,2.217,4.0,3,1
2026-03-26,672724,4,2,0,1.178,4.0,2,0
2026-03-26,672820,2,1,0,0.359,2.0,1,0
2026-03-26,673237,4,2,1,0.7418290000000001,4.0,1,0
2026-03-26,673357,5,1,1,1.559829,5.0,3,0
2026-03-26,673962,4,1,0,0.45799999999999996,4.0,3,0
2026-03-26,676356,4,0,0,1.1099999999999999,4.0,4,0
2026-03-26,676439,1,1,0,0.0,1.0,0,0
2026-03-26,676475,5,0,1,3.2699999999999996,4.0,4,1
2026-03-26,676694,4,1,1,0.916829,4.0,2,0
2026-03-26,677587,4,1,0,2.17377,4.0,2,0
2026-03-26,677592,3,3,0,0.0,3.0,0,0
2026-03-26,677594,4,3,0,0.345,4.0,1,0
2026-03-26,677649,1,1,0,0.0,1.0,0,0
2026-03-26,677800,4,1,0,0.478,3.0,2,0
2026-03-26,677942,3,1,0,1.273,3.0,2,1
2026-03-26,677950,3,1,0,0.652,3.0,2,0
2026-03-26,678009,4,1,0,0.792,4.0,3,0
2026-03-26,678246,4,3,1,0.697829,4.0,0,0
2026-03-26,678882,4,0,0,1.041,3.0,3,0
2026-03-26,679529,5,2,1,1.415829,5.0,2,0
2026-03-26,680574,4,1,1,0.787829,4.0,2,0
2026-03-26,680700,2,1,0,0.056,2.0,1,0
2026-03-26,680757,5,2,0,0.63,5.0,3,0
2026-03-26,680776,5,1,0,1.27,4.0,3,0
2026-03-26,680777,4,1,0,1.173,4.0,3,1
2026-03-26,680779,4,0,0,0.695,4.0,4,0
2026-03-26,680977,4,1,0,1.899,4.0,3,1
2026-03-26,681082,4,1,0,1.0899999999999999,4.0,3,0
2026-03-26,681297,3,1,0,0.043,3.0,2,0
2026-03-26,681351,4,2,0,0.663,4.0,2,0
2026-03-26,681481,5,2,0,0.6140000000000001,5.0,3,0
2026-03-26,681624,4,1,0,1.582,4.0,3,1
2026-03-26,682177,2,1,0,0.735,2.0,1,0
2026-03-26,682622,2,2,0,0.0,2.0,0,0
2026-03-26,682626,5,0,0,3.6497699999999997,5.0,4,1
2026-03-26,682657,2,1,0,0.019,2.0,1,0
2026-03-26,682668,3,0,0,0.811,3.0,3,0
2026-03-26,682829,4,2,0,0.803,3.0,1,0
2026-03-26,682928,4,1,0,1.9740000000000002,4.0,3,1
2026-03-26,682985,5,2,1,0.844829,5.0,2,0
2026-03-26,682998,4,0,0,1.0159999999999998,4.0,4,0
2026-03-26,683002,4,2,0,0.339,4.0,2,0
2026-03-26,683083,4,1,1,1.555599,4.0,1,0
2026-03-26,683146,5,2,0,0.843,5.0,3,0
2026-03-26,683734,4,0,0,0.897,4.0,4,0
2026-03-26,683737,5,0,1,1.556829,5.0,4,0
2026-03-26,686217,5,0,2,3.7856579999999997,5.0,3,1
2026-03-26,686527,4,0,0,4.757,4.0,4,2
2026-03-26,686780,4,0,0,0.626,4.0,4,0
2026-03-26,686797,3,2,0,0.456,3.0,1,0
2026-03-26,686894,4,0,1,3.149829,4.0,3,1
2026-03-26,687263,5,1,0,0.776,5.0,4,0
2026-03-26,687363,4,0,0,1.746,4.0,4,0
2026-03-26,687401,3,0,0,1.706,3.0,3,1
2026-03-26,687462,4,1,0,0.503,4.0,3,0
2026-03-26,690993,5,1,0,2.212,5.0,4,0
2026-03-26,691023,4,0,0,1.6880000000000002,4.0,4,0
2026-03-26,691026,5,1,0,1.2759999999999998,5.0,4,0
2026-03-26,691406,6,1,4,3.683316,6.0,1,0
2026-03-26,691718,5,2,0,0.621,5.0,3,0
2026-03-26,691723,3,1,1,0.697829,3.0,1,0
2026-03-26,691781,5,2,0,2.7039999999999997,5.0,3,1
2026-03-26,691783,3,1,0,0.975,3.0,2,0
2026-03-26,691785,2,0,0,1.436,2.0,2,1
2026-03-26,693304,4,1,0,1.644,4.0,3,0
2026-03-26,693307,5,1,0,2.781,5.0,4,1
2026-03-26,694208,4,1,1,1.570829,4.0,2,1
2026-03-26,694212,4,1,0,0.635,4.0,3,0
2026-03-26,694374,3,1,0,0.272,3.0,2,0
2026-03-26,694384,5,3,0,1.6119999999999999,5.0,2,1
2026-03-26,694388,4,0,0,1.621,4.0,4,0
2026-03-26,694497,2,0,0,0.07100000000000001,2.0,2,0
2026-03-26,694671,4,2,0,0.427,4.0,2,0
2026-03-26,695578,5,4,0,0.05,5.0,1,0
2026-03-26,695657,4,3,0,0.016,4.0,1,0
2026-03-26,695734,5,2,0,1.606,5.0,3,0
2026-03-26,696285,4,1,0,1.8299999999999998,4.0,3,1
2026-03-26,700246,5,1,0,1.061,5.0,4,0
2026-03-26,700337,3,2,0,0.121,3.0,1,0
2026-03-26,700932,5,1,1,2.112829,5.0,3,0
2026-03-26,701350,5,1,1,2.283829,5.0,3,0
2026-03-26,701358,4,2,1,0.906829,4.0,1,0
2026-03-26,701398,4,0,0,1.932,3.0,3,1
2026-03-26,701538,4,3,0,0.097,4.0,1,0
2026-03-26,701675,4,0,0,1.6400000000000001,4.0,4,0
2026-03-26,701807,5,2,2,2.935658,5.0,1,1
2026-03-26,702222,4,0,0,0.82,4.0,4,0
2026-03-26,702284,3,3,0,0.0,3.0,0,0
2026-03-26,702332,4,0,1,0.9768290000000001,4.0,3,0
2026-03-26,800050,5,1,0,3.491,5.0,4,2
2026-03-26,802139,5,1,0,2.852,5.0,4,2
2026-03-26,802415,3,0,0,0.8240000000000001,3.0,3,0
2026-03-26,805367,4,1,2,3.381658,4.0,1,1
2026-03-26,805808,5,0,0,2.936,5.0,5,1
2026-03-26,807712,4,0,0,0.912,4.0,4,0
2026-03-26,807713,3,0,0,0.28500000000000003,3.0,3,0
2026-03-26,808959,4,0,2,3.288658,4.0,2,1
2026-03-26,810938,4,0,0,1.792,4.0,4,0
2026-03-27,467793,4,1,1,1.419829,4.0,2,0
2026-03-27,502671,5,0,0,0.638,5.0,5,0
2026-03-27,514888,4,1,1,1.620829,4.0,2,0
2026-03-27,516782,3,1,0,0.118,3.0,2,0
2026-03-27,518692,4,0,0,2.408,4.0,4,1
2026-03-27,519317,4,1,0,2.8040000000000003,4.0,3,1
2026-03-27,521692,4,0,0,1.681,4.0,4,0
2026-03-27,543807,4,0,0,0.768,4.0,4,0
2026-03-27,545341,2,0,0,0.796,2.0,2,1
2026-03-27,545361,5,0,1,3.155829,5.0,4,1
2026-03-27,571448,4,4,0,0.0,4.0,0,0
2026-03-27,571970,3,1,1,1.331829,3.0,1,0
2026-03-27,572233,4,0,1,1.274829,4.0,3,0
2026-03-27,592206,1,1,0,0.0,1.0,0,0
2026-03-27,592450,4,2,0,2.341,4.0,2,2
2026-03-27,592518,4,0,1,2.148829,4.0,3,0
2026-03-27,593428,4,0,0,0.458,4.0,4,0
2026-03-27,595879,4,1,0,0.27,4.0,3,0
2026-03-27,596103,3,1,0,0.28800000000000003,3.0,2,0
2026-03-27,605141,4,0,0,1.395,4.0,4,1
2026-03-27,606192,3,1,0,0.886,3.0,2,0
2026-03-27,606466,5,1,0,2.507,5.0,4,1
2026-03-27,608070,4,0,0,1.541,4.0,4,0
2026-03-27,609280,4,1,0,1.216,4.0,3,0
2026-03-27,621043,4,0,1,1.656829,4.0,3,0
2026-03-27,621566,4,2,0,1.097,4.0,2,0
2026-03-27,624585,5,2,1,0.7678290000000001,5.0,2,0
2026-03-27,630105,4,2,0,0.729,4.0,2,0
2026-03-27,641355,4,0,1,1.605829,4.0,3,0
2026-03-27,641680,4,0,2,1.520658,4.0,2,0
2026-03-27,641857,2,1,1,0.697829,2.0,0,0
2026-03-27,642201,4,2,0,0.583,4.0,2,0
2026-03-27,642708,2,0,0,0.312,2.0,2,0
2026-03-27,642715,3,3,0,0.0,3.0,0,0
2026-03-27,643289,4,2,0,0.873,4.0,2,1
2026-03-27,643446,3,1,1,1.230829,3.0,1,0
2026-03-27,645277,4,0,0,1.468,4.0,4,0
2026-03-27,646240,4,3,0,0.091,4.0,1,0
2026-03-27,647304,4,0,0,0.778,4.0,4,0
2026-03-27,650333,4,0,0,0.785,4.0,4,0
2026-03-27,650402,5,1,3,2.518487,5.0,1,0
2026-03-27,650489,4,2,0,0.39899999999999997,4.0,2,0
2026-03-27,656305,4,1,2,1.458658,4.0,1,0
2026-03-27,656555,4,2,1,0.717829,4.0,1,0
2026-03-27,656716,2,0,0,0.715,2.0,2,0
2026-03-27,656976,4,0,2,1.395658,4.0,2,0
2026-03-27,657041,4,2,1,1.6078290000000002,4.0,1,0
2026-03-27,657656,4,1,0,1.784,4.0,3,1
2026-03-27,657757,1,1,0,0.0,1.0,0,0
2026-03-27,660162,5,1,1,0.9138290000000001,5.0,3,0
2026-03-27,660271,4,1,1,0.895829,4.0,2,0
2026-03-27,660670,5,3,0,0.186,5.0,2,0
2026-03-27,660844,3,1,0,0.127,3.0,2,0
2026-03-27,662139,4,1,0,1.161,4.0,3,1
2026-03-27,663330,1,0,0,0.149,1.0,1,0
2026-03-27,663586,4,0,1,2.281829,4.0,3,0
2026-03-27,663656,4,2,1,1.174829,4.0,1,0
2026-03-27,663697,4,1,1,1.343829,4.0,2,0
2026-03-27,663728,4,4,0,0.0,4.0,0,0
2026-03-27,663757,2,0,1,1.106829,2.0,1,0
2026-03-27,663837,2,0,0,0.266,2.0,2,0
2026-03-27,664034,3,2,0,0.043,3.0,1,0
2026-03-27,664056,3,1,0,0.277,3.0,2,0
2026-03-27,664770,4,0,1,1.541829,4.0,3,0
2026-03-27,664983,3,1,0,0.69,3.0,2,0
2026-03-27,665052,1,0,0,0.13,1.0,1,0
2026-03-27,665161,5,0,0,1.686,5.0,5,0
2026-03-27,665487,4,1,0,0.464,4.0,3,0
2026-03-27,665489,4,0,1,1.324829,4.0,3,0
2026-03-27,665862,4,2,0,0.5820000000000001,4.0,2,0
2026-03-27,665926,4,0,1,1.429829,4.0,3,0
2026-03-27,666126,1,0,0,0.226,1.0,1,0
2026-03-27,666139,4,1,0,1.902,4.0,3,1
2026-03-27,666176,5,2,0,0.173,5.0,3,0
2026-03-27,666310,4,0,1,1.636829,4.0,3,0
2026-03-27,666397,2,1,0,0.073,2.0,1,0
2026-03-27,667670,4,3,0,0.673,4.0,1,1
2026-03-27,668227,4,0,3,2.855487,4.0,1,1
2026-03-27,669127,4,1,0,4.018,4.0,3,2
2026-03-27,669134,3,3,0,0.0,3.0,0,0
2026-03-27,669224,4,1,0,0.892,4.0,3,0
2026-03-27,669257,3,0,0,0.28900000000000003,3.0,3,0
2026-03-27,669364,4,0,0,0.7869999999999999,4.0,4,0
2026-03-27,669477,3,1,0,0.599,3.0,2,0
2026-03-27,670042,4,1,0,3.9659999999999997,4.0,3,2
2026-03-27,670541,5,1,0,2.894,5.0,4,1
2026-03-27,670623,4,2,0,0.246,4.0,2,0
2026-03-27,671218,3,2,0,0.488,3.0,1,0
2026-03-27,671732,3,1,0,0.485,3.0,2,0
2026-03-27,671739,4,1,0,1.074,4.0,3,1
2026-03-27,672016,2,1,0,0.419,2.0,1,0
2026-03-27,672275,3,1,0,0.7,3.0,2,0
2026-03-27,672356,3,2,0,0.0,2.0,0,0
2026-03-27,672386,4,0,0,0.596,4.0,4,0
2026-03-27,672515,4,0,0,1.8900000000000001,4.0,4,0
2026-03-27,672580,4,1,1,1.574829,4.0,2,0
2026-03-27,672640,4,1,1,1.7768290000000002,4.0,2,0
2026-03-27,672695,4,1,0,1.368,4.0,3,0
2026-03-27,672724,4,2,1,1.201829,4.0,1,0
2026-03-27,672960,4,1,1,2.162829,4.0,2,0
2026-03-27,673237,4,1,0,0.779,4.0,3,0
2026-03-27,676391,4,0,0,0.582,4.0,4,0
2026-03-27,676609,4,0,0,1.3539999999999999,4.0,4,0
2026-03-27,677587,3,0,0,1.94377,3.0,2,0
2026-03-27,677594,4,2,1,0.706829,4.0,1,0
2026-03-27,677950,4,1,1,1.902829,4.0,2,0
2026-03-27,677951,4,1,0,2.411,4.0,3,0
2026-03-27,678009,2,1,1,0.697829,2.0,0,0
2026-03-27,678662,4,1,0,1.189,4.0,3,0
2026-03-27,679529,4,2,0,0.7769999999999999,4.0,2,0
2026-03-27,680718,4,1,0,0.304,4.0,3,0
2026-03-27,680757,4,0,0,1.2329999999999999,4.0,4,0
2026-03-27,680977,4,1,2,1.4266580000000002,4.0,1,0
2026-03-27,681198,4,0,1,1.156829,4.0,3,0
2026-03-27,681351,4,2,0,0.078,4.0,2,0
2026-03-27,681393,4,0,0,2.73377,4.0,3,1
2026-03-27,681481,5,3,2,1.395658,5.0,0,0
2026-03-27,681624,3,0,0,0.51,3.0,3,0
2026-03-27,681715,4,0,0,0.7849999999999999,4.0,4,0
2026-03-27,682663,4,0,1,1.0498290000000001,4.0,3,0
2026-03-27,682985,5,0,0,0.7859999999999999,5.0,5,0
2026-03-27,682998,4,2,0,0.41300000000000003,4.0,2,0
2026-03-27,683357,4,2,0,0.7819999999999999,4.0,2,0
2026-03-27,686469,4,0,0,1.72177,4.0,3,0
2026-03-27,686527,3,0,1,1.002829,3.0,2,0
2026-03-27,686555,3,0,0,0.222,3.0,3,0
2026-03-27,686668,4,2,0,0.543,4.0,2,0
2026-03-27,686948,5,0,1,2.992829,5.0,4,1
2026-03-27,687263,5,1,0,1.564,5.0,4,1
2026-03-27,687597,4,0,1,1.256829,4.0,3,0
2026-03-27,690022,1,1,0,0.0,1.0,0,0
2026-03-27,690924,1,1,0,0.0,1.0,0,0
2026-03-27,690976,3,0,0,2.826,3.0,3,2
2026-03-27,690993,2,0,1,0.7538290000000001,2.0,1,0
2026-03-27,691016,4,2,1,0.924829,4.0,1,0
2026-03-27,691594,3,0,0,1.444,3.0,3,0
2026-03-27,691720,3,0,0,0.76,3.0,3,0
2026-03-27,691777,3,2,0,0.255,3.0,1,0
2026-03-27,691783,4,2,0,0.075,4.0,2,0
2026-03-27,692216,4,0,1,0.9888290000000001,4.0,3,0
2026-03-27,693307,4,1,0,1.43177,4.0,2,0
2026-03-27,694384,5,0,2,3.423658,5.0,3,0
2026-03-27,694388,1,1,0,0.0,1.0,0,0
2026-03-27,694728,3,2,0,0.403,3.0,1,0
2026-03-27,695506,1,1,0,0.0,1.0,0,0
2026-03-27,695600,3,1,0,0.20700000000000002,3.0,2,0
2026-03-27,696100,4,0,0,1.275,4.0,4,0
2026-03-27,700932,4,4,0,0.0,4.0,0,0
2026-03-27,701358,4,2,0,0.384,4.0,2,0
2026-03-27,701538,4,0,1,0.967829,4.0,3,0
2026-03-27,701762,4,3,0,0.427,4.0,1,0
2026-03-27,702284,3,1,0,0.793,3.0,2,1
2026-03-27,800050,4,1,0,1.554,4.0,3,0
2026-03-27,805300,4,0,0,0.9109999999999999,4.0,4,0
2026-03-27,805779,4,2,0,0.38,4.0,2,0
2026-03-27,805808,5,0,1,2.887829,4.0,3,1
2026-03-27,808982,3,1,0,0.15,3.0,2,0
2026-03-28,457705,3,0,0,0.9339999999999999,3.0,3,0
2026-03-28,467793,3,1,0,0.22,3.0,2,0
2026-03-28,500743,2,0,0,1.191,2.0,2,0
2026-03-28,514888,5,2,1,1.854829,5.0,2,0
2026-03-28,518692,4,0,0,2.5700000000000003,4.0,4,1
2026-03-28,519317,4,1,0,1.323,4.0,3,0
2026-03-28,521692,4,0,0,2.715,4.0,4,2
2026-03-28,542303,6,0,1,2.381829,6.0,5,0
2026-03-28,543510,3,2,0,0.056,3.0,1,0
2026-03-28,543760,4,1,0,1.28177,4.0,2,0
2026-03-28,543807,6,3,0,0.638,6.0,3,0
2026-03-28,545361,5,0,2,3.007658,5.0,3,1
2026-03-28,547180,5,0,0,1.783,5.0,5,1
2026-03-28,553993,5,1,0,0.43899999999999995,3.0,2,0
2026-03-28,571448,4,0,0,0.465,4.0,4,0
2026-03-28,571970,1,0,0,0.278,1.0,1,0
2026-03-28,572233,5,1,1,1.790829,5.0,3,0
2026-03-28,573262,4,0,0,1.561,4.0,4,0
2026-03-28,575929,5,2,2,2.124428,5.0,0,0
2026-03-28,592206,4,0,0,1.671,4.0,4,0
2026-03-28,592450,4,1,0,1.4280000000000002,4.0,3,1
2026-03-28,592518,4,1,2,1.8246580000000001,4.0,1,0
2026-03-28,592626,2,0,1,0.782829,2.0,1,0
2026-03-28,592663,4,2,0,0.589,4.0,2,0
2026-03-28,592885,5,2,0,1.154,5.0,3,0
2026-03-28,593428,4,0,0,1.6440000000000001,4.0,4,0
2026-03-28,593871,5,0,3,2.121487,5.0,2,0
2026-03-28,596019,5,1,0,1.284,5.0,4,1
2026-03-28,596115,6,4,0,1.8519999999999999,6.0,2,1
2026-03-28,602104,4,2,0,0.686,4.0,2,1
2026-03-28,605137,4,1,0,1.0190000000000001,4.0,3,1
2026-03-28,605141,4,0,1,0.9938290000000001,4.0,3,0
2026-03-28,606192,3,2,0,0.373,3.0,1,0
2026-03-28,606466,4,0,1,0.961829,4.0,3,0
2026-03-28,607043,5,1,0,1.666,5.0,4,0
2026-03-28,607208,5,2,0,0.985,5.0,3,0
2026-03-28,608070,5,0,0,1.33,5.0,5,0
2026-03-28,608324,5,1,0,1.03,5.0,4,1
2026-03-28,608348,1,0,1,0.697829,1.0,0,0
2026-03-28,608369,5,2,1,2.688829,5.0,2,1
2026-03-28,608701,2,0,0,0.169,2.0,2,0
2026-03-28,620443,1,0,0,0.892,1.0,1,0
2026-03-28,621020,4,0,1,1.304829,4.0,3,0
2026-03-28,621043,5,1,0,1.203,5.0,4,0
2026-03-28,621439,4,1,0,1.004,4.0,3,0
2026-03-28,621493,5,2,2,1.871658,5.0,1,0
2026-03-28,621566,4,3,0,0.748,4.0,1,0
2026-03-28,624413,5,2,0,0.6869999999999999,5.0,3,0
2026-03-28,624431,5,2,0,0.483,5.0,3,0
2026-03-28,624512,3,2,0,0.01,3.0,1,0
2026-03-28,624585,5,1,3,2.792487,5.0,1,1
2026-03-28,624641,1,0,1,0.697829,1.0,0,0
2026-03-28,628451,3,1,1,0.921829,3.0,1,0
2026-03-28,630105,4,0,1,1.9488290000000001,4.0,3,0
2026-03-28,641343,5,2,0,1.0830000000000002,5.0,3,0
2026-03-28,641355,4,0,1,2.4398289999999996,4.0,3,1
2026-03-28,641584,5,2,0,0.192,5.0,3,0
2026-03-28,641857,4,0,0,1.191,4.0,4,1
2026-03-28,641933,2,1,0,0.18,2.0,1,0
2026-03-28,642086,4,1,0,1.194,4.0,3,1
2026-03-28,642715,4,1,0,0.9550000000000001,4.0,3,0
2026-03-28,643217,2,0,0,0.8300000000000001,2.0,2,0
2026-03-28,643289,3,0,1,0.7698290000000001,3.0,2,0
2026-03-28,643376,4,3,0,0.278,4.0,1,0
2026-03-28,643446,5,1,0,0.81,5.0,4,0
2026-03-28,645277,4,0,1,0.808829,4.0,3,0
2026-03-28,645302,3,0,0,2.154,3.0,3,1
2026-03-28,646240,4,1,0,1.853,4.0,3,0
2026-03-28,647304,5,2,2,0.929829,4.0,1,0
2026-03-28,650333,4,1,0,0.648,4.0,3,0
2026-03-28,650402,4,2,1,0.825829,4.0,1,0
2026-03-28,650489,4,1,0,0.835,4.0,3,0
2026-03-28,650490,5,1,0,3.388,5.0,4,1
2026-03-28,656305,4,1,0,0.974,4.0,3,0
2026-03-28,656716,2,1,0,0.593,2.0,1,0
2026-03-28,656775,4,0,0,0.8420000000000001,4.0,4,0
2026-03-28,656811,6,0,1,1.853829,6.0,5,0
2026-03-28,656941,5,4,0,0.251,5.0,1,0
