game_date,batter,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2024-03-28,592192,4,2,1,0.8361310000000001,4.0,1,0
2024-03-28,592273,2,1,0,0.05,2.0,1,0
2024-03-28,592450,5,2,1,1.5324002307692308,5.0,2,0
2024-03-28,592518,4,0,1,1.164131,4.0,3,0
2024-03-28,592669,3,1,0,0.712,3.0,2,0
2024-03-28,592696,3,0,0,1.0991499999999998,3.0,3,0
2024-03-28,593428,4,1,0,1.366,4.0,3,0
2024-03-28,593871,4,1,0,1.699192,4.0,2,0
2024-03-28,593934,2,2,0,0.0,2.0,0,0
2024-03-28,595281,4,1,1,1.291131,4.0,2,0
2024-03-28,595777,2,0,0,0.33399999999999996,2.0,2,0
2024-03-28,595879,4,1,0,0.75,4.0,3,0
2024-03-28,595909,1,0,0,0.149,1.0,1,0
2024-03-28,595978,4,2,0,0.127,4.0,2,0
2024-03-28,596115,5,1,1,1.8443809999999998,5.0,3,0
2024-03-28,596146,4,2,0,0.228,4.0,2,0
2024-03-28,600869,4,3,0,0.044,4.0,1,0
2024-03-28,602104,4,0,1,1.234131,4.0,3,0
2024-03-28,605113,3,0,0,1.103,3.0,3,0
2024-03-28,605137,6,1,1,2.683323,6.0,3,0
2024-03-28,605141,4,0,2,3.0501247450980395,4.0,2,1
2024-03-28,605204,3,1,0,0.757,3.0,2,0
2024-03-28,605361,4,0,0,2.599508741258741,4.0,4,2
2024-03-28,606192,4,3,0,0.6610454545454546,4.0,1,0
2024-03-28,606466,5,0,0,2.096,5.0,5,0
2024-03-28,607680,3,1,0,0.563,3.0,2,0
2024-03-28,607732,1,0,0,0.05,1.0,1,0
2024-03-28,608070,5,0,0,1.3769,5.0,5,0
2024-03-28,608324,5,0,0,1.6400000000000001,5.0,5,0
2024-03-28,608336,4,3,0,0.002,4.0,1,0
2024-03-28,608369,5,1,0,2.1986666666666665,5.0,4,0
2024-03-28,608385,4,1,0,0.934,4.0,3,0
2024-03-28,608671,1,0,0,0.7304137931034481,1.0,1,1
2024-03-28,608841,4,0,0,2.049,4.0,4,0
2024-03-28,621020,4,1,0,1.8891071428571429,4.0,3,1
2024-03-28,621035,1,0,0,0.19,1.0,1,0
2024-03-28,621043,5,0,1,2.348131,5.0,4,0
2024-03-28,621439,5,1,1,2.1617976666666667,5.0,3,0
2024-03-28,621493,4,2,0,0.162,4.0,2,0
2024-03-28,622534,2,1,0,0.839,2.0,1,0
2024-03-28,622569,2,1,0,0.0,2.0,1,0
2024-03-28,622761,4,1,1,2.212316185185185,4.0,2,1
2024-03-28,623912,4,1,0,0.5880000000000001,3.0,2,0
2024-03-28,623993,5,0,0,2.307,5.0,5,1
2024-03-28,624415,4,1,2,2.2124438181818182,4.0,1,1
2024-03-28,624424,4,1,0,3.0408749999999998,4.0,3,2
2024-03-28,624428,3,0,0,0.178,3.0,3,0
2024-03-28,624431,4,1,1,0.9731310000000001,4.0,2,0
2024-03-28,624503,3,1,0,0.713,3.0,2,0
2024-03-28,624585,4,1,1,1.305881,4.0,2,0
2024-03-28,628451,3,1,0,1.566,3.0,2,0
2024-03-28,630105,4,1,0,1.581,4.0,3,0
2024-03-28,640492,2,1,0,0.289,2.0,1,0
2024-03-28,641313,5,1,0,0.626,5.0,4,0
2024-03-28,641355,5,1,1,1.5075714285714286,4.0,3,0
2024-03-28,641487,4,1,0,0.608,4.0,3,0
2024-03-28,641584,4,0,0,1.7261818181818183,4.0,4,1
2024-03-28,641598,4,0,0,1.0552692307692306,4.0,4,0
2024-03-28,641680,5,2,0,0.865,5.0,3,0
2024-03-28,641857,4,0,2,3.085278666666668,4.0,2,1
2024-03-28,641933,4,0,1,2.514885098360656,4.0,3,1
2024-03-28,642133,2,2,0,0.0,2.0,0,0
2024-03-28,642180,3,1,0,0.6839999999999999,3.0,2,0
2024-03-28,642350,4,2,0,0.633,4.0,2,0
2024-03-28,642708,1,0,0,1.3089615384615385,1.0,1,1
2024-03-28,642731,4,1,0,0.603,4.0,3,0
2024-03-28,643217,4,2,0,0.33199999999999996,4.0,2,0
2024-03-28,643265,1,1,0,0.0,1.0,0,0
2024-03-28,643289,1,0,0,0.634,1.0,1,0
2024-03-28,643396,4,0,0,0.631,4.0,4,0
2024-03-28,646240,5,1,0,2.595272727272727,5.0,4,1
2024-03-28,647304,5,1,1,2.8010816206896556,5.0,2,1
2024-03-28,649966,1,1,0,0.0,1.0,0,0
2024-03-28,650333,6,1,0,0.159,6.0,5,0
2024-03-28,650391,3,0,0,1.494,3.0,3,0
2024-03-28,650402,5,1,1,1.440131,5.0,3,0
2024-03-28,650489,4,3,0,0.156,4.0,1,0
2024-03-28,650490,4,0,0,2.908246376811594,4.0,4,1
2024-03-28,650559,6,1,0,1.7610967741935484,6.0,5,0
2024-03-28,650859,1,0,0,0.21,1.0,1,0
2024-03-28,650907,4,1,0,0.7321052631578949,3.0,2,0
2024-03-28,656305,4,1,0,0.653,4.0,3,0
2024-03-28,656582,6,0,2,1.814262,6.0,4,0
2024-03-28,656775,4,0,0,1.486383333333333,4.0,4,1
2024-03-28,656811,1,0,0,0.822,1.0,1,0
2024-03-28,657041,4,2,0,0.022000000000000002,4.0,2,0
2024-03-28,657077,4,0,0,1.295,4.0,4,0
2024-03-28,657136,5,1,0,1.487,4.0,3,0
2024-03-28,657557,3,2,0,0.017,3.0,1,0
2024-03-28,657656,5,2,1,0.8671310000000001,5.0,2,0
2024-03-28,658668,1,0,0,1.1488,1.0,1,1
2024-03-28,660162,4,1,0,0.364,4.0,3,0
2024-03-28,660271,4,1,1,2.3051310000000003,4.0,2,0
2024-03-28,660644,2,1,1,0.0,1.0,0,0
2024-03-28,660688,3,0,0,1.271,3.0,3,0
2024-03-28,660707,3,1,0,1.424,3.0,2,0
2024-03-28,660821,3,0,0,0.739,3.0,3,0
2024-03-28,662139,4,1,1,0.8691310000000001,4.0,2,0
2024-03-28,663538,4,1,1,1.6423230000000002,4.0,1,0
2024-03-28,663611,3,0,0,0.651,3.0,3,0
2024-03-28,663624,5,1,1,2.027931,5.0,3,0
2024-03-28,663647,6,1,2,3.308262,6.0,3,0
2024-03-28,663656,5,2,1,1.6371310000000001,5.0,2,0
2024-03-28,663697,5,0,1,2.251131,5.0,4,0
2024-03-28,663728,4,1,0,0.251,4.0,3,0
2024-03-28,663743,4,0,0,1.615192,4.0,3,0
2024-03-28,663837,4,3,0,0.576,4.0,1,0
2024-03-28,663886,4,1,0,0.93,4.0,3,0
2024-03-28,663898,4,0,0,1.5887142857142857,4.0,4,0
2024-03-28,664023,5,1,1,0.945131,5.0,3,0
2024-03-28,664034,4,1,0,1.225,4.0,3,0
2024-03-28,664040,4,1,1,1.828131,4.0,2,0
2024-03-28,664238,2,1,0,1.4283636363636365,2.0,1,1
2024-03-28,664728,3,0,0,2.21,3.0,3,0
2024-03-28,664774,2,0,0,1.054,2.0,2,0
2024-03-28,664913,3,1,0,0.30100000000000005,3.0,2,0
2024-03-28,665161,4,0,0,2.248,4.0,4,0
2024-03-28,665487,4,0,0,1.1280000000000001,4.0,4,0
2024-03-28,665489,5,1,0,3.9968333333333335,5.0,4,2
2024-03-28,665742,5,1,2,2.375262,5.0,2,0
2024-03-28,665750,4,1,0,0.129,3.0,3,0
2024-03-28,665828,4,1,0,1.1731818181818183,4.0,3,1
2024-03-28,665833,6,3,1,1.5244310344827587,5.0,2,1
2024-03-28,665839,2,0,0,0.492,2.0,2,0
2024-03-28,665862,5,0,2,1.8953497499999998,4.0,3,1
2024-03-28,665923,1,0,0,0.017,1.0,1,0
2024-03-28,665926,4,0,0,1.309192,4.0,3,0
2024-03-28,666134,4,2,0,0.443,4.0,2,0
2024-03-28,666135,2,0,0,0.917,2.0,2,0
2024-03-28,666158,3,1,0,0.517,3.0,2,0
2024-03-28,666160,1,0,0,0.17,1.0,1,0
2024-03-28,666176,1,1,0,0.0,1.0,0,0
2024-03-28,666181,4,1,0,0.881,4.0,3,0
2024-03-28,666182,5,1,1,1.922131,5.0,3,0
2024-03-28,666397,3,0,1,1.731131,3.0,2,0
2024-03-28,666624,5,1,0,1.934409090909091,5.0,4,1
2024-03-28,666703,1,1,0,0.0,1.0,0,0
2024-03-28,666969,5,1,1,2.925345285714285,5.0,3,1
2024-03-28,666971,5,2,0,3.3851612903225794,5.0,3,1
2024-03-28,667670,4,3,0,0.8121818181818182,4.0,1,0
2024-03-28,668227,4,2,0,0.07800000000000001,4.0,2,0
2024-03-28,668670,4,1,0,0.9196666666666666,4.0,3,0
2024-03-28,668709,4,1,0,1.433,4.0,3,0
2024-03-28,668715,4,1,0,1.818192,4.0,2,0
2024-03-28,668804,6,2,1,3.0295803506493506,6.0,3,1
2024-03-28,668904,2,0,0,2.208333333333333,2.0,2,1
2024-03-28,668939,5,0,1,2.089131,5.0,4,0
2024-03-28,668942,2,0,0,0.974,2.0,2,0
2024-03-28,669004,4,1,0,1.4377777777777776,4.0,3,1
2024-03-28,669127,3,1,0,0.395,3.0,2,0
2024-03-28,669134,4,0,0,1.915,4.0,4,0
2024-03-28,669257,4,0,0,0.961,4.0,4,0
2024-03-28,669261,2,0,1,0.124,1.0,1,0
2024-03-28,669357,4,2,0,1.341,4.0,2,1
2024-03-28,669394,5,0,0,2.59,5.0,5,0
2024-03-28,669397,3,1,0,0.976,3.0,2,0
2024-03-28,669707,6,2,0,1.036,6.0,4,0
2024-03-28,669720,5,2,1,1.640168037037037,5.0,2,1
2024-03-28,669911,1,0,0,0.436,1.0,1,0
2024-03-28,670032,3,0,0,1.0150000000000001,3.0,3,0
2024-03-28,670042,1,1,0,0.0,1.0,0,0
2024-03-28,670156,1,0,0,0.442,1.0,1,0
2024-03-28,670242,1,0,0,0.002,1.0,1,0
2024-03-28,670541,5,0,0,1.5410000000000001,5.0,5,0
2024-03-28,670623,4,1,0,0.536,4.0,3,0
2024-03-28,671213,5,1,0,0.79,5.0,4,0
2024-03-28,671277,3,1,0,0.485,3.0,2,0
2024-03-28,671289,5,0,0,3.427192,5.0,4,0
2024-03-28,671732,2,1,1,0.689131,2.0,0,0
2024-03-28,672275,4,1,0,0.437,3.0,3,0
2024-03-28,672386,4,1,1,1.514131,4.0,2,0
2024-03-28,672515,5,1,0,1.254,5.0,4,0
2024-03-28,672580,4,1,0,2.6663151515151515,4.0,3,2
2024-03-28,672695,4,0,0,2.3755,4.0,4,0
2024-03-28,673237,4,0,0,2.124,4.0,4,0
2024-03-28,673357,4,2,0,0.512,4.0,2,0
2024-03-28,673490,4,1,1,0.869,3.0,2,0
2024-03-28,673548,5,0,0,0.938,5.0,5,0
2024-03-28,673962,5,0,2,2.5736256363636363,5.0,3,0
2024-03-28,676059,3,0,0,1.7469999999999999,3.0,3,0
2024-03-28,676116,3,2,0,0.122,3.0,1,0
2024-03-28,676369,3,1,0,0.042,3.0,2,0
2024-03-28,676475,3,1,0,0.516,3.0,2,0
2024-03-28,676609,4,2,0,0.915,4.0,2,0
2024-03-28,676694,2,1,0,1.9548571428571428,2.0,1,1
2024-03-28,676801,4,1,0,0.40900000000000003,4.0,3,0
2024-03-28,677587,4,1,1,1.008131,4.0,2,0
2024-03-28,677594,4,1,0,1.318,4.0,3,0
2024-03-28,677649,3,2,0,0.633625,3.0,1,0
2024-03-28,677942,5,2,0,1.2329999999999999,5.0,3,0
2024-03-28,677950,5,1,0,1.8940000000000001,5.0,4,0
2024-03-28,677951,4,2,1,1.013131,4.0,1,0
2024-03-28,678009,3,1,0,0.345,3.0,2,0
2024-03-28,678662,4,1,0,0.792,4.0,3,0
2024-03-28,678882,4,1,0,1.127,4.0,3,0
2024-03-28,679529,4,0,0,1.01,4.0,4,0
2024-03-28,680700,3,1,1,0.761131,3.0,1,0
2024-03-28,680757,5,1,0,1.013,5.0,4,0
2024-03-28,680776,5,1,0,0.898,5.0,4,0
2024-03-28,680777,5,1,0,0.6910000000000001,5.0,4,0
2024-03-28,680779,6,1,0,1.7690000000000001,6.0,5,0
2024-03-28,680869,4,2,0,0.33999999999999997,4.0,2,0
2024-03-28,680977,4,0,0,0.35900000000000004,4.0,4,0
2024-03-28,681146,1,0,0,0.068,1.0,1,0
2024-03-28,681351,3,0,1,1.307131,3.0,2,0
2024-03-28,681481,1,0,0,0.720192,1.0,0,0
2024-03-28,681546,3,1,0,0.632,3.0,2,0
2024-03-28,681807,5,0,0,2.315,5.0,5,0
2024-03-28,682829,4,2,1,1.361131,4.0,1,0
2024-03-28,682928,4,2,0,0.069,4.0,2,0
2024-03-28,682985,4,2,0,0.275,4.0,2,0
2024-03-28,682998,5,0,2,2.392887,5.0,3,0
2024-03-28,683002,5,1,1,1.2741310000000001,5.0,3,0
2024-03-28,683011,5,1,3,2.562393,5.0,1,0
2024-03-28,683734,3,2,0,0.485,3.0,1,0
2024-03-28,683737,4,1,2,2.2532620000000003,4.0,1,0
2024-03-28,686469,4,0,0,0.289,4.0,4,0
2024-03-28,686527,2,1,0,0.077,2.0,1,0
2024-03-28,686668,3,1,0,0.609,3.0,2,0
2024-03-28,687231,1,0,0,0.4837692307692307,1.0,1,0
2024-03-28,687263,3,2,0,0.101,3.0,1,0
2024-03-28,687363,3,1,0,0.11,3.0,2,0
2024-03-28,687952,4,1,0,0.533,4.0,3,0
2024-03-28,690993,4,0,0,0.727,4.0,4,0
2024-03-28,691023,3,1,0,0.038,3.0,2,0
2024-03-28,691026,3,0,0,0.704,3.0,3,0
2024-03-28,694384,3,1,1,0.7441310000000001,3.0,1,0
2024-03-28,694497,4,0,1,1.8143128181818184,4.0,3,0
2024-03-28,694671,5,1,1,0.285,4.0,3,0
2024-03-28,701538,3,1,1,0.813131,3.0,1,0
2024-03-28,807799,4,0,0,1.533,4.0,4,0
2024-03-28,808982,4,1,0,1.267,4.0,3,0
2024-03-29,453568,4,0,0,1.6401818181818184,4.0,4,1
2024-03-29,457705,5,1,1,0.7091310000000001,5.0,3,0
2024-03-29,457759,4,1,0,0.736,4.0,3,0
2024-03-29,500743,3,0,0,1.641,3.0,3,1
2024-03-29,502671,4,1,2,1.9022620000000001,4.0,1,0
2024-03-29,514888,5,0,0,1.7480000000000002,5.0,5,1
2024-03-29,516782,3,0,0,2.01848717948718,3.0,3,2
2024-03-29,518595,2,1,1,0.689131,2.0,0,0
2024-03-29,518692,4,1,0,0.436,4.0,3,0
2024-03-29,519203,5,0,1,2.0021310000000003,5.0,4,0
2024-03-29,519317,5,2,0,2.2058275862068966,5.0,3,1
2024-03-29,527038,5,0,0,1.830192,5.0,4,0
2024-03-29,541645,4,0,0,1.0290000000000001,4.0,4,0
2024-03-29,542194,4,1,0,0.731,4.0,3,0
2024-03-29,542303,5,2,0,0.77,5.0,3,0
2024-03-29,543807,4,1,0,1.5001818181818183,4.0,3,1
2024-03-29,547180,4,3,1,0.689131,4.0,0,0
2024-03-29,547989,4,1,0,0.835,4.0,3,0
2024-03-29,553869,4,0,0,1.7727540983606556,4.0,4,1
2024-03-29,553993,4,0,0,1.538,4.0,4,0
2024-03-29,571448,4,0,0,0.603,4.0,4,0
2024-03-29,571745,3,2,0,0.499,3.0,1,0
2024-03-29,571771,3,0,0,0.6980000000000001,3.0,3,0
2024-03-29,571970,4,1,0,0.766,4.0,3,0
2024-03-29,572191,4,1,1,2.2710490327868857,4.0,2,1
2024-03-29,572233,5,0,0,2.252090909090909,5.0,5,1
2024-03-29,572761,1,0,0,0.554,1.0,1,0
2024-03-29,575929,4,3,0,0.828,4.0,1,0
2024-03-29,592178,4,3,0,0.036,4.0,1,0
2024-03-29,592206,4,3,0,0.353,4.0,1,0
2024-03-29,592450,5,1,0,0.397,5.0,4,0
2024-03-29,592518,4,1,0,1.9682727272727272,4.0,3,1
2024-03-29,592626,4,0,0,1.8270370370370368,4.0,4,1
2024-03-29,592663,4,2,1,0.9551310000000001,4.0,1,0
2024-03-29,592885,4,1,0,2.342434782608696,4.0,3,1
2024-03-29,593428,4,1,0,0.189,4.0,3,0
2024-03-29,593871,4,3,0,0.636,4.0,1,0
2024-03-29,594807,3,0,1,1.129131,3.0,2,0
2024-03-29,595281,4,2,0,0.787,4.0,2,0
2024-03-29,595777,4,0,0,0.372,4.0,4,0
2024-03-29,596019,4,1,1,1.119131,4.0,2,0
2024-03-29,596115,4,1,0,0.111,4.0,3,0
2024-03-29,596129,1,0,0,0.034,1.0,1,0
2024-03-29,596142,2,0,0,1.8267368421052632,2.0,2,1
2024-03-29,605113,4,1,0,1.533192,4.0,2,0
2024-03-29,605137,4,0,1,2.072756,4.0,3,0
2024-03-29,605141,4,2,1,1.639845285714286,4.0,1,1
2024-03-29,605204,4,1,0,2.556059737156511,4.0,3,2
2024-03-29,606115,5,1,0,1.5576800000000002,5.0,4,1
2024-03-29,606192,3,1,0,1.4369866220735783,3.0,2,1
2024-03-29,606466,5,0,1,3.016131,5.0,4,0
2024-03-29,607043,4,2,0,1.1106363636363636,4.0,2,0
2024-03-29,607208,4,1,0,0.9550000000000001,4.0,3,0
2024-03-29,608070,5,0,0,0.362,5.0,5,0
2024-03-29,608324,4,0,2,2.046262,4.0,2,0
2024-03-29,621035,3,3,0,0.0,3.0,0,0
2024-03-29,621466,3,2,1,0.689131,3.0,0,0
2024-03-29,621566,5,1,0,2.8049999999999997,5.0,4,0
2024-03-29,622569,2,1,0,0.377,2.0,1,0
2024-03-29,623912,4,0,0,0.549,4.0,4,0
2024-03-29,624413,3,0,0,0.37799999999999995,3.0,3,0
2024-03-29,624415,3,1,0,0.138,3.0,2,0
2024-03-29,624424,5,2,0,1.4978461538461536,5.0,3,1
2024-03-29,624512,3,1,1,1.162131,3.0,1,0
2024-03-29,624585,5,0,1,2.567131,5.0,4,0
2024-03-29,630105,4,1,0,1.0041920000000002,4.0,2,0
2024-03-29,640492,2,1,0,0.59,2.0,1,0
2024-03-29,641313,4,1,1,1.445131,4.0,2,0
2024-03-29,641343,2,0,0,0.28600000000000003,2.0,2,0
2024-03-29,641487,4,0,1,3.2260059999999995,4.0,3,1
2024-03-29,641857,4,0,0,1.623,4.0,4,0
2024-03-29,641933,4,1,0,0.684,4.0,3,0
2024-03-29,642180,1,0,0,0.218,1.0,1,0
2024-03-29,642350,4,1,0,1.1280000000000001,4.0,3,0
2024-03-29,642715,4,0,0,0.146,4.0,4,0
2024-03-29,642731,4,1,0,1.455105263157895,4.0,3,0
2024-03-29,643396,2,1,0,0.545,2.0,1,0
2024-03-29,643446,3,0,0,0.218,3.0,3,0
2024-03-29,645277,5,0,1,1.418131,5.0,4,0
2024-03-29,647304,5,0,0,1.592,5.0,5,0
2024-03-29,647351,4,0,0,0.62,4.0,4,0
2024-03-29,649966,3,2,0,0.168,3.0,1,0
2024-03-29,650333,5,0,1,2.171131,5.0,4,0
2024-03-29,650402,4,2,0,0.7301920000000001,4.0,1,0
2024-03-29,650490,5,1,0,1.256,5.0,4,0
2024-03-29,650559,4,1,0,2.0356666666666667,4.0,3,0
2024-03-29,655316,2,0,1,0.6971310000000001,2.0,1,0
2024-03-29,656305,5,0,0,4.649057128663685,5.0,5,2
2024-03-29,656555,4,1,1,0.790131,4.0,2,0
2024-03-29,656582,5,1,0,2.6436190476190475,5.0,4,1
2024-03-29,656941,4,1,0,1.0819999999999999,4.0,3,0
2024-03-29,657077,5,1,1,1.616131,5.0,3,0
2024-03-29,658668,3,0,1,2.130131,3.0,2,0
2024-03-29,660271,4,1,0,0.583,4.0,3,0
2024-03-29,660670,5,1,1,1.216131,5.0,3,0
2024-03-29,660707,3,1,0,1.2817833333333333,3.0,2,1
2024-03-29,661388,4,2,0,0.593,4.0,2,0
2024-03-29,662139,4,0,0,1.3956666666666666,4.0,4,0
2024-03-29,663330,1,1,0,0.0,1.0,0,0
2024-03-29,663368,4,1,0,0.36,4.0,3,0
2024-03-29,663586,5,2,1,1.1651310000000001,5.0,2,0
2024-03-29,663647,5,0,1,1.960931,5.0,4,0
2024-03-29,663656,5,1,0,2.9934666666666665,5.0,4,1
2024-03-29,663728,3,1,0,0.627,3.0,2,0
2024-03-29,663898,4,3,0,0.065,4.0,1,0
2024-03-29,664034,3,2,0,0.74,3.0,1,0
2024-03-29,664040,5,2,0,2.404,5.0,3,1
2024-03-29,664056,3,1,0,0.313,3.0,2,0
2024-03-29,664314,4,2,1,1.074131,4.0,1,0
2024-03-29,664761,4,1,0,1.098,4.0,3,0
2024-03-29,664774,5,3,0,1.0390000000000001,5.0,2,0
2024-03-29,664913,1,0,1,0.689131,1.0,0,0
2024-03-29,665161,4,1,0,1.556,4.0,3,0
2024-03-29,665487,4,1,0,3.1470454545454545,4.0,3,2
2024-03-29,665489,4,0,1,2.604131,4.0,3,0
2024-03-29,665742,5,0,1,2.269131,5.0,4,0
2024-03-29,665828,5,1,0,1.6019999999999999,5.0,4,0
2024-03-29,665833,5,3,0,1.069,5.0,2,0
2024-03-29,665839,2,0,0,0.08900000000000001,2.0,2,0
2024-03-29,665862,4,3,0,0.074,4.0,1,0
2024-03-29,665923,3,0,0,1.535875,3.0,3,0
2024-03-29,665926,5,0,2,3.571262,5.0,3,0
2024-03-29,666134,4,1,0,1.9334186046511626,4.0,3,1
2024-03-29,666163,4,0,1,3.3081680370370368,4.0,3,1
2024-03-29,666182,4,1,0,0.466,4.0,3,0
2024-03-29,666310,4,2,1,0.7331310000000001,4.0,1,0
2024-03-29,666703,2,0,0,1.127388888888889,2.0,2,0
2024-03-29,666915,3,2,0,0.066,3.0,1,0
2024-03-29,666971,5,1,1,1.9398233076923077,5.0,3,0
2024-03-29,668227,4,1,0,0.714,4.0,3,0
2024-03-29,668709,4,1,0,0.429,4.0,3,0
2024-03-29,668804,5,1,1,2.037131,5.0,3,0
2024-03-29,668930,2,1,0,0.283,2.0,1,0
2024-03-29,669016,4,3,0,1.4283636363636365,4.0,1,1
2024-03-29,669127,4,0,0,0.6859999999999999,4.0,4,0
2024-03-29,669134,4,0,0,1.259,4.0,4,0
2024-03-29,669221,3,1,0,0.28,3.0,2,0
2024-03-29,669224,5,0,1,1.316131,5.0,4,0
2024-03-29,669257,4,0,1,1.337131,4.0,3,0
2024-03-29,669261,2,0,0,1.066,2.0,2,0
2024-03-29,669357,4,2,0,0.718,4.0,2,0
2024-03-29,669394,4,1,0,0.9999999999999999,4.0,3,0
2024-03-29,669397,4,0,0,2.009,4.0,4,0
2024-03-29,669707,4,0,1,1.191131,4.0,3,0
2024-03-29,670042,3,1,0,1.0050000000000001,3.0,2,0
2024-03-29,670541,5,1,1,1.3741310000000002,5.0,3,0
2024-03-29,670623,4,2,0,0.08700000000000001,4.0,2,0
2024-03-29,671213,4,2,0,1.46875,4.0,2,1
2024-03-29,671289,4,1,1,1.057131,4.0,2,0
2024-03-29,671732,4,0,0,0.6972142857142858,4.0,4,0
2024-03-29,671739,5,1,0,1.186,5.0,4,0
2024-03-29,672275,4,0,1,2.410131,4.0,3,0
2024-03-29,672284,2,0,0,0.575,2.0,2,0
2024-03-29,672386,4,0,0,0.309,4.0,4,0
2024-03-29,672515,4,0,1,1.009131,4.0,3,0
2024-03-29,672695,4,0,0,1.413,4.0,4,0
