holdout_year,half,model,feature,standardized_coefficient
2024,Top,Top4 xwOBA + sample,xwoba,0.054221048639117024
2024,Top,Top4 xwOBA + sample,log_combined_pa,0.012800206050464674
2024,Top,Top4 xwOBA + sample,log_min_pa,-0.02637364074267965
2024,Top,Top4 xwOBA + sample,missing_core,0.010617741917291508
2024,Top,Top4 K% + sample,k_pct,-0.0261784532631674
2024,Top,Top4 K% + sample,log_combined_pa,0.006074830398020211
2024,Top,Top4 K% + sample,log_min_pa,-0.02311582750525903
2024,Top,Top4 K% + sample,missing_core,0.008751658191806053
2024,Top,Top4 BB% + sample,bb_pct,0.053322096599616814
2024,Top,Top4 BB% + sample,log_combined_pa,0.011652129177858782
2024,Top,Top4 BB% + sample,log_min_pa,-0.01878256562053314
2024,Top,Top4 BB% + sample,missing_core,0.013534912223852525
2024,Top,Top4 Barrel% + sample,barrel_pct,0.04688135584146006
2024,Top,Top4 Barrel% + sample,log_combined_pa,0.003067356989284939
2024,Top,Top4 Barrel% + sample,log_min_pa,-0.017655782642627498
2024,Top,Top4 Barrel% + sample,missing_core,0.009817128217186
2024,Top,Top4 xwOBA + K + sample,xwoba,0.05097504080069324
2024,Top,Top4 xwOBA + K + sample,k_pct,-0.01444391881669082
2024,Top,Top4 xwOBA + K + sample,log_combined_pa,0.01465305003738834
2024,Top,Top4 xwOBA + K + sample,log_min_pa,-0.029835485214199316
2024,Top,Top4 xwOBA + K + sample,missing_core,0.009942532977113576
2024,Top,Top4 xwOBA + K + Barrel + sample,xwoba,0.0025542368891683866
2024,Top,Top4 xwOBA + K + Barrel + sample,k_pct,-0.047536555010975264
2024,Top,Top4 xwOBA + K + Barrel + sample,barrel_pct,0.06139798204935455
2024,Top,Top4 xwOBA + K + Barrel + sample,log_combined_pa,0.012598518173677119
2024,Top,Top4 xwOBA + K + Barrel + sample,log_min_pa,-0.032368081034142196
2024,Top,Top4 xwOBA + K + Barrel + sample,missing_core,0.007803642437697079
2024,Top,All 4 Top4 skill + sample,xwoba,-0.03130605153960198
2024,Top,All 4 Top4 skill + sample,k_pct,-0.05631615459086818
2024,Top,All 4 Top4 skill + sample,bb_pct,0.04534192094154936
2024,Top,All 4 Top4 skill + sample,barrel_pct,0.07595814678165196
2024,Top,All 4 Top4 skill + sample,log_combined_pa,0.0162657624261529
2024,Top,All 4 Top4 skill + sample,log_min_pa,-0.03161242079288597
2024,Top,All 4 Top4 skill + sample,missing_core,0.009986258557691776
