game_date,batter,pa,strikeouts,walks,xwoba_num,xwoba_denom,bbe,barrels
2023-05-09,527038,4,0,1,0.8749030000000001,4.0,3,0
2023-05-09,542194,3,0,0,0.514,3.0,3,0
2023-05-09,542303,4,1,0,0.458,4.0,3,0
2023-05-09,542583,2,1,0,0.13,2.0,1,0
2023-05-09,542932,4,0,0,2.892429864253394,4.0,4,2
2023-05-09,543068,5,0,0,2.385,5.0,5,0
2023-05-09,543305,1,0,1,0.695903,1.0,0,0
2023-05-09,543333,4,2,0,0.846,4.0,2,0
2023-05-09,543543,4,2,0,0.239,4.0,2,0
2023-05-09,543592,4,0,0,0.922,3.0,4,0
2023-05-09,543685,4,2,0,0.207,4.0,2,0
2023-05-09,543760,4,1,1,1.0189030000000001,4.0,2,0
2023-05-09,543807,1,1,0,0.0,1.0,0,0
2023-05-09,543877,2,1,0,0.041,2.0,1,0
2023-05-09,545341,5,1,0,0.481,5.0,4,0
2023-05-09,545361,4,2,0,0.9440000000000001,4.0,2,0
2023-05-09,547180,5,2,1,0.9849030000000001,5.0,2,0
2023-05-09,547989,4,1,0,0.639,4.0,3,0
2023-05-09,553869,5,1,2,2.3158060000000003,5.0,2,0
2023-05-09,553993,4,2,0,0.186,4.0,2,0
2023-05-09,570482,3,0,0,1.498,3.0,3,0
2023-05-09,570731,1,0,0,0.602,1.0,1,0
2023-05-09,571448,4,1,0,0.491,4.0,3,0
2023-05-09,571745,4,1,0,1.682,4.0,3,0
2023-05-09,571771,4,1,1,1.3939030000000001,4.0,2,0
2023-05-09,571912,3,1,0,1.8835521698113205,3.0,1,1
2023-05-09,571970,5,1,0,1.385,5.0,4,0
2023-05-09,571976,4,2,0,0.319,4.0,2,0
2023-05-09,572008,1,0,0,0.016,1.0,1,0
2023-05-09,572041,4,0,1,2.1096924736842104,4.0,3,0
2023-05-09,572191,2,0,0,0.74,2.0,2,0
2023-05-09,572204,4,2,1,1.0755696666666665,4.0,1,0
2023-05-09,572228,2,1,0,0.537,2.0,1,0
2023-05-09,572233,4,1,1,0.780903,4.0,2,0
2023-05-09,572761,4,1,1,1.500903,4.0,2,0
2023-05-09,575929,4,1,1,1.131903,4.0,2,0
2023-05-09,592178,5,0,0,2.9105471698113203,5.0,5,1
2023-05-09,592192,3,0,0,0.372,3.0,3,0
2023-05-09,592206,4,1,0,1.4296666666666666,4.0,3,0
2023-05-09,592273,3,1,0,0.553,3.0,2,0
2023-05-09,592450,5,0,1,1.759903,5.0,4,1
2023-05-09,592518,5,2,0,1.5774210526315786,5.0,3,1
2023-05-09,592626,1,1,0,0.0,1.0,0,0
2023-05-09,592663,4,0,0,0.797,4.0,4,0
2023-05-09,592669,4,3,0,0.591,4.0,1,0
2023-05-09,592696,5,1,0,1.1320000000000001,5.0,4,0
2023-05-09,592885,4,0,1,1.8659029999999999,4.0,3,0
2023-05-09,593160,4,1,0,1.3170000000000002,4.0,3,0
2023-05-09,593428,5,2,0,0.7360500000000001,5.0,3,0
2023-05-09,593643,4,0,0,1.5553000000000003,4.0,4,1
2023-05-09,593871,4,1,0,2.5854454545454537,4.0,3,1
2023-05-09,595281,4,0,0,1.5762142857142858,4.0,4,0
2023-05-09,595777,4,1,0,2.7035814393939397,4.0,3,2
2023-05-09,595879,5,3,0,0.125,5.0,2,0
2023-05-09,595956,3,0,0,0.4,3.0,3,0
2023-05-09,596019,5,0,0,2.4224468085106383,5.0,5,1
2023-05-09,596103,3,0,0,0.5830000000000001,3.0,3,0
2023-05-09,596129,4,0,2,2.1628060000000002,4.0,2,0
2023-05-09,596146,5,1,1,2.2885968775510204,5.0,3,1
2023-05-09,598265,3,2,0,0.611,3.0,1,0
2023-05-09,600869,4,0,0,0.748,4.0,4,0
2023-05-09,605113,4,0,0,1.271,4.0,4,0
2023-05-09,605119,4,1,0,0.543,4.0,3,0
2023-05-09,605137,3,1,0,0.694,3.0,2,0
2023-05-09,605141,5,1,1,2.7686757272727274,5.0,3,2
2023-05-09,605170,4,0,1,2.834630272727273,4.0,3,1
2023-05-09,605204,4,0,0,1.893,4.0,4,0
2023-05-09,605612,4,0,1,0.8879030000000001,4.0,3,0
2023-05-09,606115,4,0,0,2.758,4.0,4,0
2023-05-09,606192,4,1,1,0.7969030000000001,4.0,2,0
2023-05-09,606466,5,1,0,1.4874324324324324,5.0,4,1
2023-05-09,606992,1,1,0,0.0,1.0,0,0
2023-05-09,607043,5,1,0,1.8060049999999999,5.0,3,0
2023-05-09,607054,4,2,0,2.1701694915254244,4.0,2,1
2023-05-09,607208,5,2,0,1.169,5.0,3,0
2023-05-09,608070,4,1,1,0.162,3.0,2,0
2023-05-09,608324,4,0,0,1.3219999999999998,4.0,4,0
2023-05-09,608336,4,1,0,1.067375,4.0,3,0
2023-05-09,608360,2,2,0,0.0,2.0,0,0
2023-05-09,608385,2,1,1,0.695903,2.0,0,0
2023-05-09,608596,4,1,1,2.7113672857142856,4.0,2,1
2023-05-09,608701,1,1,0,0.0,1.0,0,0
2023-05-09,608841,4,0,0,0.588,4.0,4,0
2023-05-09,609280,1,1,0,0.0,1.0,0,0
2023-05-09,621020,5,0,0,3.7751886389086837,5.0,5,3
2023-05-09,621028,4,0,1,1.113903,4.0,3,0
2023-05-09,621035,5,0,1,2.2906530000000003,5.0,4,0
2023-05-09,621043,5,2,0,0.321,5.0,3,0
2023-05-09,621438,4,0,0,1.173,4.0,4,0
2023-05-09,621439,4,1,1,0.7249030000000001,4.0,2,0
2023-05-09,621493,4,2,0,0.5745,4.0,2,0
2023-05-09,621563,4,1,0,0.375,4.0,3,0
2023-05-09,621566,5,1,3,3.8300423333333335,5.0,1,1
2023-05-09,622534,4,0,2,1.9498060000000002,4.0,2,0
2023-05-09,622761,3,0,0,0.633,3.0,3,0
2023-05-09,623912,4,1,0,0.486,4.0,3,0
2023-05-09,623993,4,1,0,0.676,4.0,3,0
2023-05-09,624413,4,0,1,2.0305345789473686,4.0,3,1
2023-05-09,624424,2,0,1,1.2034744285714285,2.0,1,0
2023-05-09,624428,4,0,1,1.880903,4.0,3,0
2023-05-09,624431,4,0,1,1.305903,4.0,3,0
2023-05-09,624503,1,0,0,0.797,1.0,1,0
2023-05-09,624512,4,3,0,0.075,4.0,1,0
2023-05-09,624585,4,1,0,4.223,4.0,3,2
2023-05-09,624641,4,1,0,0.7150000000000001,4.0,3,0
2023-05-09,628451,4,0,0,1.2691052631578947,4.0,4,0
2023-05-09,630105,5,1,2,1.865431,5.0,2,0
2023-05-09,641343,4,1,1,2.6250568461538464,4.0,2,1
2023-05-09,641355,5,0,2,2.1098060000000003,5.0,3,0
2023-05-09,641511,4,2,1,0.881903,4.0,1,0
2023-05-09,641531,3,0,0,0.51,3.0,3,0
2023-05-09,641584,1,1,0,0.0,1.0,0,0
2023-05-09,641645,1,1,0,0.0,1.0,0,0
2023-05-09,641680,4,1,0,1.584,4.0,3,0
2023-05-09,641857,5,0,0,2.7986507936507943,5.0,5,1
2023-05-09,641943,2,0,0,0.17200000000000001,2.0,2,0
2023-05-09,642086,4,0,1,2.204903,4.0,3,0
2023-05-09,642133,4,1,0,1.8708888888888893,4.0,3,1
2023-05-09,642708,4,0,0,1.8090000000000002,4.0,4,0
2023-05-09,642715,4,1,0,1.0879999999999999,4.0,3,1
2023-05-09,642731,5,1,0,1.603,5.0,4,0
2023-05-09,643217,4,0,0,1.0110000000000001,4.0,4,0
2023-05-09,643289,3,1,0,0.283,2.0,1,0
2023-05-09,643376,1,0,0,0.28,1.0,1,0
2023-05-09,643393,5,2,0,0.232,5.0,3,0
2023-05-09,643396,3,0,0,0.9680000000000001,3.0,3,0
2023-05-09,643446,4,1,0,0.21500000000000002,4.0,3,0
2023-05-09,645277,5,0,0,1.6863157894736844,5.0,5,0
2023-05-09,646240,4,2,1,0.946903,4.0,1,0
2023-05-09,647304,4,0,0,0.8906428571428571,4.0,4,0
2023-05-09,650333,4,0,0,1.117,4.0,4,0
2023-05-09,650402,5,0,0,2.0238461538461543,5.0,5,1
2023-05-09,650489,1,1,0,0.0,1.0,0,0
2023-05-09,650490,5,1,0,1.236,5.0,4,0
2023-05-09,650559,4,1,0,0.962,4.0,3,0
2023-05-09,650859,1,0,0,0.006,1.0,1,0
2023-05-09,656305,4,1,0,1.724005,4.0,2,0
2023-05-09,656413,4,1,0,0.973642857142857,4.0,3,0
2023-05-09,656495,1,0,1,0.695903,1.0,0,0
2023-05-09,656514,1,1,0,0.0,1.0,0,0
2023-05-09,656582,2,0,2,1.391806,2.0,0,0
2023-05-09,656716,5,0,1,2.153903,5.0,4,0
2023-05-09,656775,4,0,0,1.2885,4.0,4,0
2023-05-09,656896,3,1,0,0.072,3.0,2,0
2023-05-09,656941,3,0,1,0.7469030000000001,3.0,2,0
2023-05-09,656976,2,1,0,0.861,2.0,1,0
2023-05-09,657041,5,3,0,0.957,5.0,2,0
2023-05-09,657077,5,0,0,2.278,5.0,5,0
2023-05-09,657557,4,0,1,2.4460724915254244,4.0,3,1
2023-05-09,657757,3,0,0,0.5660000000000001,3.0,3,0
2023-05-09,660271,4,1,0,1.3079999999999998,4.0,2,0
2023-05-09,660670,5,1,1,2.211903,5.0,3,0
2023-05-09,660688,4,0,1,1.661463,4.0,3,0
2023-05-09,660821,4,1,0,1.053,4.0,3,0
2023-05-09,662139,3,2,0,0.12,3.0,1,0
2023-05-09,663457,5,1,1,3.5444414615384616,5.0,3,1
2023-05-09,663586,5,1,1,2.1609030000000002,5.0,3,0
2023-05-09,663611,5,0,0,2.763005,5.0,4,0
2023-05-09,663624,4,0,0,0.5169999999999999,4.0,4,0
2023-05-09,663647,4,1,1,1.172903,4.0,2,0
2023-05-09,663656,4,0,0,2.211849056603773,4.0,3,1
2023-05-09,663697,5,1,0,1.591005,5.0,3,1
2023-05-09,663698,4,1,0,1.119,4.0,3,0
2023-05-09,663743,4,0,0,1.1367,4.0,4,0
2023-05-09,663757,4,0,1,1.162903,4.0,3,0
2023-05-09,663837,4,2,0,1.26085,4.0,2,0
2023-05-09,663886,4,1,0,0.673,4.0,3,0
2023-05-09,663993,4,1,0,0.5529999999999999,4.0,3,0
2023-05-09,664023,5,0,3,2.4257090000000003,5.0,2,0
2023-05-09,664034,4,2,0,1.357,4.0,2,0
2023-05-09,664040,1,0,1,0.695903,1.0,0,0
2023-05-09,664056,4,0,0,1.919,4.0,4,0
2023-05-09,664059,3,0,0,1.397,3.0,3,0
2023-05-09,664702,3,0,0,0.301,3.0,3,0
2023-05-09,664761,4,0,1,2.016903,4.0,3,0
2023-05-09,664874,3,1,0,1.4449999999999998,3.0,2,0
2023-05-09,665155,3,3,0,0.0,3.0,0,0
2023-05-09,665161,4,1,0,0.85,4.0,3,0
2023-05-09,665487,5,2,0,1.4235,5.0,3,1
2023-05-09,665489,5,1,2,2.173811,5.0,1,0
2023-05-09,665742,5,0,1,3.910003,5.0,4,2
2023-05-09,665750,4,1,0,0.72,4.0,3,0
2023-05-09,665804,4,1,0,1.305,4.0,3,0
2023-05-09,665828,4,1,0,1.110005,4.0,2,0
2023-05-09,665839,3,2,0,0.19,3.0,1,0
2023-05-09,665862,5,0,2,1.9178060000000001,4.0,2,0
2023-05-09,665923,5,2,0,0.9440000000000002,5.0,3,0
2023-05-09,665926,3,1,0,0.186,3.0,2,0
2023-05-09,666023,4,1,0,0.635,4.0,3,0
2023-05-09,666135,4,0,2,2.104806,4.0,2,0
2023-05-09,666139,1,0,1,0.695903,1.0,0,0
2023-05-09,666150,4,1,0,0.674,4.0,3,0
2023-05-09,666182,5,1,0,2.6201360448807858,5.0,4,2
2023-05-09,666185,4,1,0,1.739363636363637,4.0,3,1
2023-05-09,666624,4,1,0,2.128517857142857,4.0,3,1
2023-05-09,666801,1,0,0,0.224,1.0,1,0
2023-05-09,666906,4,3,0,0.078,4.0,1,0
2023-05-09,666915,1,1,0,0.0,1.0,0,0
2023-05-09,666969,4,1,0,0.33999999999999997,4.0,3,0
2023-05-09,666971,5,2,0,0.366,5.0,3,0
2023-05-09,667452,5,1,0,0.436,4.0,3,0
2023-05-09,667670,5,2,0,1.3036666666666668,5.0,3,0
2023-05-09,668227,4,3,1,0.695903,4.0,0,0
2023-05-09,668472,1,0,0,0.018,1.0,1,0
2023-05-09,668670,4,2,0,0.498,4.0,2,0
2023-05-09,668709,3,0,1,1.531903,3.0,2,0
2023-05-09,668715,5,0,3,2.2977090000000002,5.0,2,0
2023-05-09,668731,3,0,0,1.8219999999999998,3.0,3,0
2023-05-09,668800,4,0,0,0.915,4.0,4,0
2023-05-09,668804,4,1,0,0.889,4.0,3,0
2023-05-09,668930,4,1,0,0.276,4.0,3,0
2023-05-09,668939,4,1,1,2.712331571428572,4.0,2,1
2023-05-09,669004,4,1,1,1.134903,4.0,2,0
2023-05-09,669016,4,0,2,1.620463,3.0,2,0
2023-05-09,669065,3,1,0,0.42000000000000004,3.0,2,0
2023-05-09,669127,5,1,1,2.081903,5.0,3,0
2023-05-09,669221,5,0,0,2.8500050000000003,5.0,4,0
2023-05-09,669222,5,2,0,1.18,5.0,3,0
2023-05-09,669257,5,0,0,2.4766714285714286,5.0,5,0
2023-05-09,669261,4,2,0,0.737005,4.0,1,0
2023-05-09,669289,4,1,0,0.675,3.0,3,0
2023-05-09,669304,4,1,0,0.28400000000000003,4.0,3,0
2023-05-09,669357,5,1,1,1.688503,5.0,3,1
2023-05-09,669397,4,2,1,0.757903,4.0,1,0
2023-05-09,669477,4,1,0,2.508877551020408,4.0,3,1
2023-05-09,669701,3,1,0,0.9730000000000001,3.0,2,0
2023-05-09,669720,4,1,0,0.7130000000000001,4.0,3,0
2023-05-09,669743,4,1,0,1.509,4.0,3,0
2023-05-09,670042,4,1,1,2.173903,4.0,2,0
2023-05-09,670223,4,1,0,0.256,4.0,3,0
2023-05-09,670541,4,0,1,1.4219030000000001,4.0,3,0
2023-05-09,670623,3,0,0,0.746,3.0,3,0
2023-05-09,670764,4,1,1,2.1053084054054056,4.0,2,1
2023-05-09,670770,4,0,0,1.6909999999999998,4.0,4,0
2023-05-09,671213,3,0,2,1.442806,3.0,1,0
2023-05-09,671277,5,0,0,1.1673333333333333,5.0,5,0
2023-05-09,671739,4,1,0,0.7850050000000001,4.0,2,0
2023-05-09,672284,4,0,0,1.286,4.0,4,0
2023-05-09,672386,4,0,0,0.6480588235294117,4.0,4,0
2023-05-09,672478,4,0,0,4.369689151365876,4.0,4,3
2023-05-09,672515,4,0,1,2.061903,4.0,3,0
2023-05-09,672580,4,0,1,0.804903,4.0,3,0
2023-05-09,672779,4,1,0,1.141,4.0,3,0
2023-05-09,672820,3,0,0,1.244,3.0,3,0
2023-05-09,673357,4,0,0,2.100156250000001,4.0,4,1
2023-05-09,673490,4,1,0,1.057,4.0,3,0
2023-05-09,673548,4,1,2,1.864506,4.0,1,0
2023-05-09,673962,4,2,0,0.352,4.0,2,0
2023-05-09,676116,5,1,3,2.142709,5.0,1,0
2023-05-09,676609,3,0,0,0.149,3.0,3,0
2023-05-09,676694,4,2,1,1.0389030000000001,4.0,1,0
2023-05-09,677551,5,0,0,2.6955757575757575,5.0,5,1
2023-05-09,677594,4,3,0,0.01,4.0,1,0
2023-05-09,677649,4,1,0,1.044,4.0,3,0
2023-05-09,677951,4,3,0,0.595,4.0,1,0
2023-05-09,678225,4,2,0,0.02,3.0,2,0
2023-05-09,678246,5,1,1,2.7959930116144016,5.0,3,1
2023-05-09,678662,4,0,0,1.23,4.0,4,0
2023-05-09,679529,4,0,0,2.0181999999999998,4.0,4,1
2023-05-09,680757,4,1,0,1.074,4.0,3,0
2023-05-09,680776,4,1,0,0.969,4.0,3,0
2023-05-09,680777,1,0,1,0.695903,1.0,0,0
2023-05-09,680977,4,0,1,1.297903,4.0,3,0
2023-05-09,681082,5,0,1,1.4559030000000002,5.0,4,0
2023-05-09,681546,4,1,0,1.708005,4.0,2,0
2023-05-09,681584,3,0,0,1.8032173913043479,3.0,3,1
2023-05-09,681987,3,2,0,0.157,3.0,1,0
2023-05-09,682073,1,0,0,0.174,1.0,1,0
2023-05-09,682626,4,1,0,2.8781150828247606,4.0,3,2
2023-05-09,682928,4,2,0,0.381,4.0,2,0
2023-05-09,682985,5,1,2,2.298806,5.0,2,1
2023-05-09,682998,4,0,0,0.915,4.0,4,0
2023-05-09,683002,3,0,0,0.7066666666666668,3.0,3,0
2023-05-09,683011,5,0,0,2.9851897321428567,5.0,5,2
2023-05-09,683146,4,0,1,1.914903,4.0,3,0
2023-05-09,683734,4,1,0,2.0369523809523806,4.0,3,1
2023-05-09,686469,4,0,0,3.086639116202946,4.0,4,2
2023-05-09,686823,3,0,0,1.246,3.0,3,0
2023-05-09,686894,3,2,0,0.226,3.0,1,0
2023-05-09,687263,3,1,0,1.5171694915254244,3.0,2,1
2023-05-09,689172,4,0,1,0.944903,4.0,3,0
2023-05-09,807799,5,1,0,0.577,5.0,4,0
2023-05-10,408234,4,0,0,0.792,4.0,4,0
2023-05-10,443558,1,0,0,0.74,1.0,1,0
2023-05-10,444482,2,0,0,0.347,2.0,2,0
2023-05-10,446334,1,1,0,0.0,1.0,0,0
2023-05-10,453568,2,0,1,1.089903,2.0,1,0
2023-05-10,455117,4,2,0,1.625005,4.0,1,0
2023-05-10,456781,1,0,0,0.274,1.0,1,0
2023-05-10,457705,4,0,1,3.2366075454545458,4.0,3,1
2023-05-10,457759,4,1,2,1.9078060000000001,4.0,1,0
2023-05-10,462101,3,0,0,1.274,3.0,3,0
2023-05-10,467793,4,3,1,0.695903,4.0,0,0
2023-05-10,474832,4,2,1,1.3741252222222222,4.0,1,0
2023-05-10,500743,4,0,0,2.468,4.0,4,0
2023-05-10,502671,4,1,0,1.127,4.0,3,0
2023-05-10,516782,4,0,0,0.7719999999999999,4.0,4,0
2023-05-10,518595,4,2,1,0.7519030000000001,4.0,1,0
2023-05-10,518692,5,1,0,2.4056666666666664,5.0,4,1
2023-05-10,518735,4,1,0,0.665,4.0,3,0
2023-05-10,518934,5,2,1,2.617920857142858,5.0,2,1
2023-05-10,519203,4,2,0,1.6179999999999999,4.0,2,0
2023-05-10,521692,4,1,0,1.813,4.0,3,1
2023-05-10,542194,3,0,0,0.826,3.0,3,0
2023-05-10,542208,4,0,1,2.0818458571428575,4.0,3,1
2023-05-10,542932,4,2,0,0.267,4.0,2,0
2023-05-10,543068,4,1,0,0.942,4.0,3,0
2023-05-10,543228,4,0,1,2.9990904999999994,4.0,3,1
2023-05-10,543257,5,1,0,1.59,5.0,4,0
2023-05-10,543309,4,1,1,2.443992285714286,4.0,2,1
2023-05-10,543592,1,0,0,0.0,0.0,1,0
2023-05-10,543685,4,1,0,1.211,4.0,3,0
2023-05-10,543760,5,2,0,2.135931818181818,5.0,3,1
2023-05-10,543877,4,2,0,0.23199999999999998,4.0,2,0
2023-05-10,543939,2,1,0,0.061,2.0,1,0
2023-05-10,545121,5,0,0,3.042217391304348,5.0,5,1
2023-05-10,545341,4,2,0,0.639,4.0,2,0
2023-05-10,545361,4,3,0,0.133,4.0,1,0
2023-05-10,547180,5,0,0,1.85,5.0,5,0
2023-05-10,553993,4,1,1,1.291903,4.0,2,0
2023-05-10,570482,4,0,0,0.583,4.0,4,0
2023-05-10,571448,5,1,1,1.223903,5.0,3,0
2023-05-10,571657,3,1,0,0.44399999999999995,3.0,2,0
2023-05-10,571771,4,0,0,0.658,4.0,4,0
2023-05-10,571976,3,2,0,0.128,3.0,1,0
2023-05-10,572008,4,1,0,0.8186666666666667,3.0,2,0
2023-05-10,572041,4,2,0,0.329,4.0,2,0
2023-05-10,572191,2,0,0,0.88175,2.0,2,1
2023-05-10,572204,2,0,1,0.701903,2.0,1,0
2023-05-10,572228,3,2,0,1.1251206896551722,3.0,1,1
2023-05-10,572233,4,2,0,0.113,4.0,2,0
2023-05-10,572287,3,3,0,0.0,3.0,0,0
2023-05-10,572761,5,3,0,0.702,5.0,2,0
2023-05-10,575929,5,2,1,1.2689030000000001,5.0,2,0
2023-05-10,592178,4,2,0,0.551,4.0,2,0
2023-05-10,592206,4,1,0,0.737,4.0,3,0
2023-05-10,592273,4,2,0,0.11599999999999999,4.0,2,0
2023-05-10,592450,5,1,1,2.437903,5.0,3,1
2023-05-10,592518,5,0,0,0.921,5.0,5,0
2023-05-10,592626,5,0,1,1.6979030000000002,5.0,4,0
2023-05-10,592656,3,0,0,1.239,3.0,3,0
2023-05-10,592663,4,1,0,0.888,4.0,3,0
2023-05-10,592669,4,0,2,3.7066393333333334,4.0,2,1
2023-05-10,592696,4,1,0,1.6683478260869564,4.0,3,1
2023-05-10,592885,3,0,0,0.7879999999999999,3.0,3,0
2023-05-10,593160,4,2,0,1.1615652173913045,4.0,2,0
2023-05-10,593428,5,2,1,1.079903,5.0,2,0
2023-05-10,593643,4,1,1,1.605903,4.0,2,0
2023-05-10,593871,4,1,0,1.664,4.0,3,0
2023-05-10,595281,3,1,1,0.876903,3.0,1,0
2023-05-10,595777,5,0,1,1.093903,5.0,4,0
2023-05-10,595879,4,0,0,2.213255,4.0,3,0
2023-05-10,595978,3,2,0,0.331,3.0,1,0
2023-05-10,596019,5,1,0,1.253,5.0,4,0
2023-05-10,596059,4,2,0,0.423,4.0,2,0
2023-05-10,596103,3,0,1,0.948903,3.0,2,0
2023-05-10,596129,4,1,0,1.972,4.0,3,0
2023-05-10,596146,5,1,0,2.3903833333333337,5.0,4,1
2023-05-10,600869,4,1,0,0.654,4.0,3,0
2023-05-10,605113,1,0,0,0.627,1.0,1,0
2023-05-10,605119,3,1,0,0.474,3.0,2,0
2023-05-10,605131,4,1,2,1.4408060000000003,4.0,1,0
2023-05-10,605137,4,1,2,1.6578060000000001,4.0,1,0
2023-05-10,605141,5,0,0,1.1102666666666665,5.0,5,1
2023-05-10,605204,5,1,2,2.173806,5.0,2,0
2023-05-10,606115,3,2,0,0.235,3.0,1,0
2023-05-10,606132,2,1,0,0.834,2.0,1,0
2023-05-10,606192,4,3,0,1.122,4.0,1,1
2023-05-10,606466,5,2,2,1.605806,5.0,1,0
2023-05-10,607043,5,1,0,2.262,5.0,4,0
2023-05-10,607054,4,1,0,2.57184,4.0,3,1
2023-05-10,607208,5,2,1,1.6819030000000001,5.0,2,1
2023-05-10,607732,4,1,0,0.057,3.0,3,0
2023-05-10,608070,4,0,0,0.204,4.0,4,0
2023-05-10,608324,5,0,1,1.5394629999999998,5.0,4,0
2023-05-10,608336,3,2,0,0.046,3.0,1,0
2023-05-10,608385,1,1,0,0.0,1.0,0,0
2023-05-10,608701,3,1,0,0.677,3.0,2,0
2023-05-10,608841,5,0,1,2.9109030000000002,5.0,4,0
2023-05-10,609280,2,1,0,0.422,2.0,1,0
2023-05-10,621020,5,1,0,1.066,5.0,4,0
2023-05-10,621035,5,2,0,1.4470049999999999,5.0,2,0
2023-05-10,621043,5,0,2,3.4935101428571427,4.0,3,1
2023-05-10,621438,3,1,0,0.067,3.0,2,0
2023-05-10,621439,5,0,1,0.515,4.0,4,0
2023-05-10,621493,4,3,0,0.009,4.0,1,0
2023-05-10,621550,5,0,1,3.5366838340727598,5.0,4,2
2023-05-10,621563,4,0,0,1.41816,4.0,4,1
2023-05-10,621566,4,1,0,0.621,4.0,3,0
2023-05-10,622110,4,2,0,0.658,4.0,2,0
2023-05-10,622761,4,1,0,0.396,4.0,3,0
2023-05-10,623912,4,1,0,0.782,4.0,3,0
2023-05-10,623993,4,1,0,1.377,4.0,3,0
2023-05-10,624413,5,1,2,2.726556,5.0,2,1
2023-05-10,624415,2,1,0,0.2,2.0,1,0
2023-05-10,624424,4,0,0,1.9583142857142857,4.0,4,1
2023-05-10,624428,4,0,0,0.8009999999999999,4.0,4,0
2023-05-10,624503,2,1,0,0.956,2.0,1,0
2023-05-10,624585,4,3,0,0.355,4.0,1,0
2023-05-10,624641,4,0,0,0.481,3.0,3,0
2023-05-10,628451,4,0,0,1.066,4.0,4,0
2023-05-10,630105,5,0,3,2.853714,5.0,1,0
2023-05-10,641313,4,0,1,1.6739030000000001,4.0,3,0
2023-05-10,641343,1,0,0,0.045,1.0,1,0
2023-05-10,641355,5,1,0,0.344,5.0,4,0
2023-05-10,641432,1,0,0,0.046,1.0,1,0
2023-05-10,641487,4,1,1,1.484903,4.0,2,0
2023-05-10,641584,3,1,0,1.3447727272727272,3.0,2,1
2023-05-10,641645,4,0,1,2.235903,4.0,3,0
2023-05-10,641658,3,1,0,0.405,3.0,2,0
2023-05-10,641680,4,1,0,0.61,4.0,3,0
2023-05-10,641820,4,0,3,2.9627090000000003,4.0,1,0
2023-05-10,641857,4,0,0,1.092,4.0,4,0
2023-05-10,641943,1,1,0,0.0,1.0,0,0
2023-05-10,642086,5,1,1,2.3823240526315788,5.0,3,1
2023-05-10,642136,4,2,0,0.8839999999999999,4.0,2,0
2023-05-10,642350,3,1,0,0.023,3.0,2,0
2023-05-10,642708,4,2,0,0.373,3.0,1,0
2023-05-10,642715,4,0,0,1.364,4.0,4,0
2023-05-10,642851,4,2,1,1.583903,4.0,1,0
2023-05-10,643217,4,2,1,0.9759030000000001,4.0,1,0
2023-05-10,643376,4,2,0,0.228,4.0,2,0
2023-05-10,643393,4,1,0,0.148,4.0,3,0
2023-05-10,643396,4,0,1,2.023908,4.0,2,0
2023-05-10,643446,5,1,0,1.384,5.0,4,0
2023-05-10,645277,4,1,0,0.427,4.0,3,0
2023-05-10,645444,3,2,0,0.425,3.0,1,0
2023-05-10,646240,2,1,0,0.895,2.0,1,0
2023-05-10,650333,4,1,1,0.9499029999999999,4.0,2,0
2023-05-10,650402,5,2,1,2.527763465116279,5.0,2,1
2023-05-10,650489,1,0,0,0.268,1.0,1,0
2023-05-10,650490,4,1,0,1.3719999999999999,4.0,3,0
2023-05-10,656180,4,1,0,1.7400535714285716,4.0,3,1
2023-05-10,656305,4,2,0,0.598,4.0,2,0
2023-05-10,656308,1,0,0,0.084,1.0,1,0
2023-05-10,656448,5,1,1,1.706903,5.0,3,0
2023-05-10,656582,4,1,2,1.636806,4.0,1,0
2023-05-10,656716,4,0,0,1.733,4.0,4,0
2023-05-10,656775,4,0,0,1.339,4.0,4,0
2023-05-10,656811,3,0,1,0.7069030000000001,3.0,2,0
2023-05-10,656896,1,0,0,0.003,1.0,1,0
2023-05-10,656941,4,3,0,0.895,4.0,1,0
2023-05-10,656976,4,1,2,1.5418060000000002,4.0,1,0
2023-05-10,657041,5,1,0,3.4888371096142063,5.0,4,2
2023-05-10,657077,5,0,1,1.129903,5.0,4,0
2023-05-10,657136,4,3,0,0.16,4.0,1,0
2023-05-10,657557,4,1,0,1.983,4.0,3,0
2023-05-10,657757,4,0,2,1.5728060000000001,4.0,2,0
2023-05-10,658668,4,0,0,2.0062272727272727,4.0,4,1
2023-05-10,660271,4,2,0,1.5484888888888888,4.0,2,1
2023-05-10,660670,4,0,0,2.665,4.0,4,1
2023-05-10,660766,3,0,1,1.648903,3.0,2,0
2023-05-10,660821,4,1,0,3.093125,4.0,3,1
2023-05-10,661388,4,1,0,1.8688461538461536,4.0,3,1
2023-05-10,662139,4,0,0,1.117,4.0,4,0
2023-05-10,663457,4,0,1,1.942903,4.0,3,0
2023-05-10,663586,4,1,0,1.205,4.0,3,0
2023-05-10,663611,5,0,0,1.374,5.0,5,0
2023-05-10,663624,4,0,2,2.2332654594594596,4.0,2,1
2023-05-10,663647,4,2,0,0.42300000000000004,4.0,2,0
2023-05-10,663656,4,1,0,0.44099999999999995,4.0,3,0
2023-05-10,663697,4,1,0,1.166,4.0,3,0
2023-05-10,663698,4,1,0,0.7789999999999999,4.0,3,0
2023-05-10,663728,4,1,0,1.2389999999999999,4.0,3,0
2023-05-10,663757,4,0,1,1.846903,4.0,3,0
2023-05-10,663837,4,2,0,0.231,4.0,2,0
